id,ec_number
202,3.10.1
203,3.11.1
204,3.13.1
205,3.2.1
206,3.2.2
207,3.3.-
208,3.3.1
209,3.3.2
210,3.4.-
211,3.4.11
212,3.4.13
213,3.4.14
214,3.4.15
215,3.4.16
216,3.4.17
217,3.4.19
218,3.4.21
219,3.4.22
220,3.4.23
221,3.4.24
222,3.4.25
223,3.5.-
224,3.5.1
225,3.5.2
226,3.5.3
227,3.5.4
228,3.5.5
229,3.5.99
230,3.6.1
231,3.6.2
232,3.6.3
233,3.6.4
234,3.6.5
235,3.7.1
236,3.8.1
237,3.9.1
238,4.1.-
239,4.1.1
240,4.1.2
241,4.1.3
242,4.1.99
243,4.2.-
244,4.2.1
245,4.2.2
246,4.2.3
247,4.2.99
248,4.3.-
249,4.3.1
250,4.3.2
251,4.3.3
252,4.3.99
253,4.4.1
254,4.5.1
255,4.6.1
256,4.7.1
257,4.99.1
258,5.1.-
259,5.1.1
260,5.1.2
261,5.1.3
262,5.1.99
263,5.2.-
264,5.2.1
265,5.3.-
266,5.3.1
267,5.3.2
268,5.3.3
269,5.3.4
270,5.3.99
271,5.4.-
272,5.4.1
273,5.4.2
274,5.4.3
275,5.4.4
276,5.4.99
277,5.5.1
278,5.6.1
279,5.99.-
280,5.99.1
281,6.1.-
282,6.1.1
283,6.1.2
284,6.1.3
285,6.2.-
286,6.2.1
287,6.2.2
288,6.3.-
289,6.3.1
290,6.3.2
291,6.3.3
292,6.3.4
293,6.3.5
294,6.4.1
295,6.5.1
296,6.6.1
297,7.1.1
298,7.1.2
299,7.1.3
300,7.2.1
301,7.2.2
302,7.2.4
303,7.3.2
304,7.4.2
305,7.5.2
306,7.6.1
307,7.6.2
308,4.1.1.20
309,3.6.4.13
310,4.1.1.34
311,4.1.1.72
312,4.1.1.32
313,4.2.1.114
314,3.8.1.8
315,4.1.1.122
316,4.1.2.47
317,4.2.1.126
318,4.2.1.17
319,4.1.1.25
320,4.2.1.171
321,4.2.1.106
322,4.2.1.11
323,3.7.1.8
324,3.7.1.3
325,4.1.99.1
326,4.2.1.96
327,4.2.1.110
328,4.2.1.98
329,4.2.1.134
330,4.2.1.68
331,4.1.1.114
332,4.2.1.122
333,4.2.1.56
334,4.1.1.112
335,4.1.2.10
336,4.1.2.17
337,4.2.1.20
338,3.7.1.7
339,4.2.1.161
340,4.1.2.55
341,3.8.1.7
342,4.1.99.17
343,4.2.1.51
344,4.1.2.19
345,4.2.1.92
346,4.2.1.22
347,4.1.2.48
348,4.2.1.9
349,4.1.2.11
350,4.1.1.19
351,3.8.1.5
352,4.1.1.57
353,4.2.1.67
354,4.2.1.165
355,4.1.2.27
356,4.1.1.7
357,4.2.1.109
358,4.1.2.13
359,4.1.1.75
360,4.2.1.112
361,4.2.1.131
362,4.1.3.3
363,4.1.2.22
364,4.2.1.40
365,3.6.4.12
366,4.2.1.148
367,4.1.3.45
368,3.7.1.17
369,3.6.5.2
370,4.2.1.84
371,3.6.5.3
372,4.1.1.18
373,4.2.1.75
374,4.1.2.30
375,4.2.1.168
376,4.2.1.3
377,4.2.1.175
378,4.2.1.104
379,4.2.1.49
380,4.1.99.2
381,3.7.1.2
382,4.1.2.38
383,4.1.2.62
384,4.1.1.35
385,4.1.1.9
386,4.1.99.11
387,4.2.1.127
388,4.2.1.48
389,4.1.1.86
390,4.1.1.43
391,4.2.1.105
392,3.7.1.10
393,4.1.99.22
394,4.1.99.5
395,4.2.1.111
396,4.1.3.25
397,4.2.1.36
398,4.1.3.35
399,4.2.1.123
400,4.1.2.57
401,4.1.1.78
402,4.1.1.23
403,4.2.1.139
404,4.1.99.18
405,4.2.1.173
406,4.2.1.54
407,4.1.1.4
408,4.2.1.150
409,4.2.1.74
410,4.1.2.51
411,4.2.1.28
412,4.2.1.18
413,4.1.1.28
414,4.1.3.1
415,4.1.3.26
416,4.2.1.93
417,3.8.1.2
418,4.2.1.12
419,4.1.2.42
420,4.1.1.109
421,4.1.1.102
422,4.2.1.57
423,4.1.1.59
424,3.7.1.4
425,4.1.3.17
426,4.2.1.115
427,4.1.1.30
428,4.1.3.4
429,4.2.1.136
430,4.2.1.121
431,4.1.2.9
432,4.1.1.33
433,4.1.1.1
434,4.1.3.36
435,4.2.1.33
436,4.2.1.10
437,4.2.1.78
438,4.1.2.25
439,4.2.1.66
440,4.1.2.4
441,4.2.1.152
442,4.2.1.76
443,3.8.1.10
444,4.1.1.107
445,4.1.2.34
446,4.1.3.39
447,3.8.1.6
448,4.1.3.6
449,4.2.1.1
450,4.1.1.74
451,4.2.1.99
452,4.2.1.80
453,3.7.1.5
454,4.1.2.21
455,3.9.1.1
456,4.2.1.2
457,4.1.3.27
458,4.2.1.143
459,4.2.1.35
460,4.2.1.162
461,4.1.1.46
462,4.1.2.23
463,4.1.2.61
464,4.1.2.45
465,4.2.1.62
466,3.7.1.24
467,4.2.1.118
468,4.1.1.82
469,4.1.2.53
470,4.1.1.6
471,4.1.1.44
472,4.1.1.103
473,4.1.2.20
474,4.1.1.76
475,4.1.1.55
476,4.1.1.22
477,4.1.2.49
478,4.1.1.53
479,4.1.1.5
480,4.2.1.176
481,4.1.1.83
482,4.1.1.63
483,4.1.1.11
484,3.9.1.3
485,4.2.1.46
486,4.1.1.69
487,4.2.1.27
488,4.1.1.90
489,3.6.5.5
490,4.1.1.58
491,4.1.1.65
492,4.2.1.39
493,4.2.1.163
494,4.1.2.50
495,4.1.1.29
496,4.2.1.132
497,4.1.3.16
498,4.1.1.77
499,4.2.1.47
500,4.2.1.113
501,4.1.1.108
502,4.1.1.49
503,4.2.1.24
504,4.2.1.82
505,4.2.1.167
506,4.2.1.108
507,3.6.5.1
508,4.2.1.169
509,4.2.1.107
510,4.1.1.91
511,4.2.1.103
512,4.1.1.96
513,4.2.1.77
514,4.1.1.88
515,3.8.1.9
516,4.1.1.47
517,3.7.1.11
518,4.1.2.54
519,4.1.2.46
520,4.1.3.42
521,4.2.1.83
522,4.1.3.32
523,3.6.5.4
524,4.1.1.36
525,4.1.1.92
526,3.7.1.19
527,4.1.2.35
528,3.6.4.10
529,4.2.1.42
530,4.2.1.133
531,4.2.1.90
532,4.1.2.26
533,4.2.1.138
534,4.1.2.5
535,4.1.1.37
536,4.2.1.55
537,3.7.1.23
538,4.2.1.120
539,4.1.1.40
540,4.1.99.20
541,4.2.1.41
542,4.1.3.24
543,4.1.1.14
544,4.1.1.48
545,4.1.2.14
546,4.2.1.70
547,4.1.1.39
548,4.2.1.117
549,4.1.1.31
550,4.1.1.120
551,4.2.1.43
552,4.1.1.45
553,4.2.1.50
554,4.1.1.111
555,4.1.1.117
556,4.1.1.16
557,3.7.1.18
558,3.7.1.13
559,4.1.2.52
560,4.2.1.100
561,4.1.1.110
562,4.2.1.129
563,4.1.1.15
564,4.1.1.24
565,4.2.1.79
566,4.1.1.93
567,3.7.1.25
568,3.8.1.3
569,4.2.1.87
570,4.1.1.101
571,4.2.1.179
572,4.2.1.135
573,3.7.1.14
574,4.2.1.31
575,4.2.1.91
576,4.1.1.61
577,4.1.3.46
578,4.2.1.65
579,3.7.1.21
580,4.2.1.151
581,4.2.1.119
582,4.2.1.155
583,4.2.1.170
584,4.2.1.177
585,4.1.3.41
586,4.2.1.7
587,4.1.1.21
588,4.2.1.53
589,4.1.2.40
590,4.2.1.153
591,4.1.1.80
592,4.1.1.64
593,4.2.1.73
594,4.1.3.14
595,4.1.2.58
596,4.2.1.5
597,4.1.2.28
598,4.1.2.56
599,4.1.3.43
600,4.1.1.113
601,4.1.1.42
602,4.1.2.18
603,3.7.1.22
604,4.1.1.119
605,4.2.1.34
606,4.2.1.95
607,4.2.1.146
608,4.1.1.116
609,4.1.1.12
610,4.1.1.98
611,3.7.1.20
612,4.2.1.25
613,3.7.1.1
614,3.7.1.6
615,4.2.1.149
616,4.2.1.145
617,4.2.1.69
618,4.2.1.137
619,4.1.3.30
620,4.1.99.16
621,4.1.1.56
622,4.1.1.8
623,4.1.1.85
624,4.1.1.66
625,4.1.2.59
626,4.2.1.97
627,4.2.1.157
628,4.1.2.33
629,4.1.2.60
630,4.1.1.71
631,4.1.99.25
632,4.1.1.73
633,4.2.1.159
634,4.1.1.105
635,4.1.1.60
636,4.2.1.164
637,4.1.1.104
638,4.2.1.147
639,4.1.1.68
640,4.2.1.130
641,3.9.1.2
642,4.2.1.30
643,4.1.1.100
644,3.6.5.6
645,4.2.1.154
646,4.2.1.94
647,4.1.2.8
648,4.2.1.160
649,3.7.1.9
650,4.1.1.94
651,4.1.1.84
652,4.1.1.62
653,4.2.1.6
654,4.2.1.88
655,4.1.2.2
656,4.1.1.50
657,4.2.1.8
658,4.1.1.67
659,4.1.1.52
660,4.2.1.19
661,4.2.1.178
662,4.2.1.180
663,3.7.1.28
664,4.2.1.45
665,4.1.99.19
666,4.1.1.99
667,4.1.3.13
668,4.2.1.85
669,4.2.1.44
670,4.1.1.87
671,4.2.1.124
672,4.2.1.144
673,4.2.1.156
674,4.1.99.14
675,4.1.1.118
676,4.1.1.17
677,4.1.3.38
678,4.2.1.140
679,4.2.1.172
680,4.1.1.2
681,4.2.1.174
682,4.1.1.38
683,4.1.1.54
684,4.1.1.97
685,4.1.3.40
686,4.2.1.32
687,4.1.2.43
688,4.1.3.22
689,4.1.2.36
690,4.1.1.115
691,4.1.99.12
692,4.1.99.24
693,4.1.2.44
694,4.1.2.24
695,4.2.1.116
696,4.1.1.123
697,3.7.1.26
698,4.1.2.32
699,3.7.1.12
700,4.1.1.121
701,4.1.3.34
702,4.2.1.128
703,4.1.1.51
704,3.6.4.7
705,4.2.1.125
706,4.1.2.12
707,4.1.2.29
708,4.2.1.81
709,4.1.1.79
710,4.1.99.27
711,4.1.1.81
712,4.2.1.142
713,4.2.1.141
714,4.2.1.158
715,4.2.1.166
716,3.6.4.6
