id,ec_number
202,3.10.1
203,3.11.1
204,3.13.1
205,3.2.1
206,3.2.2
207,3.3.-
208,3.3.1
209,3.3.2
210,3.4.-
211,3.4.11
212,3.4.13
213,3.4.14
214,3.4.15
215,3.4.16
216,3.4.17
217,3.4.19
218,3.4.21
219,3.4.22
220,3.4.23
221,3.4.24
222,3.4.25
223,3.5.-
224,3.5.1
225,3.5.2
226,3.5.3
227,3.5.4
228,3.5.5
229,3.5.99
230,3.6.1
231,3.6.2
232,3.6.3
233,3.6.4
234,3.6.5
235,3.7.1
236,3.8.1
237,3.9.1
238,4.1.-
239,4.1.1
240,4.1.2
241,4.1.3
242,4.1.99
243,4.2.-
244,4.2.1
245,4.2.2
246,4.2.3
247,4.2.99
248,4.3.-
249,4.3.1
250,4.3.2
251,4.3.3
252,4.3.99
253,4.4.1
254,4.5.1
255,4.6.1
256,4.7.1
257,4.99.1
258,5.1.-
259,5.1.1
260,5.1.2
261,5.1.3
262,5.1.99
263,5.2.-
264,5.2.1
265,5.3.-
266,5.3.1
267,5.3.2
268,5.3.3
269,5.3.4
270,5.3.99
271,5.4.-
272,5.4.1
273,5.4.2
274,5.4.3
275,5.4.4
276,5.4.99
277,5.5.1
278,5.6.1
279,5.99.-
280,5.99.1
281,6.1.-
282,6.1.1
283,6.1.2
284,6.1.3
285,6.2.-
286,6.2.1
287,6.2.2
288,6.3.-
289,6.3.1
290,6.3.2
291,6.3.3
292,6.3.4
293,6.3.5
294,6.4.1
295,6.5.1
296,6.6.1
297,7.1.1
298,7.1.2
299,7.1.3
300,7.2.1
301,7.2.2
302,7.2.4
303,7.3.2
304,7.4.2
305,7.5.2
306,7.6.1
307,7.6.2
308,1.2.3.1
309,1.3.1.33
310,1.21.3.4
311,1.2.1.8
312,1.14.19.44
313,1.14.99.1
314,1.14.19.9
315,1.2.1.5
316,1.3.1.20
317,1.2.1.92
318,1.17.5.3
319,1.3.1.9
320,1.2.1.16
321,1.2.1.25
322,1.17.8.1
323,1.2.1.28
324,1.14.19.73
325,1.14.20.4
326,1.3.1.31
327,1.16.3.1
328,1.14.19.1
329,1.17.1.4
330,1.2.1.4
331,1.18.6.1
332,1.2.4.2
333,1.18.1.2
334,1.3.1.32
335,1.17.7.4
336,1.2.1.77
337,1.17.3.2
338,1.14.19.3
339,1.21.98.3
340,1.14.99.44
341,1.14.19.21
342,1.17.1.8
343,1.14.20.1
344,1.3.1.38
345,1.21.3.6
346,1.3.1.48
347,1.3.1.8
348,1.17.1.1
349,1.2.1.95
350,1.16.3.2
351,1.3.1.122
352,1.3.2.3
353,1.3.1.98
354,1.2.7.6
355,1.14.20.10
356,1.3.1.6
357,1.17.4.4
358,1.14.99.47
359,1.2.5.2
360,1.21.3.1
361,1.3.1.22
362,1.14.19.74
363,1.3.1.114
364,1.14.19.39
365,1.3.1.70
366,1.3.3.5
367,1.2.1.57
368,1.2.1.83
369,1.3.1.24
370,1.2.5.1
371,1.2.7.4
372,1.14.20.13
373,1.2.1.27
374,1.3.1.54
375,1.18.1.1
376,1.14.19.41
377,1.2.1.36
378,1.3.1.21
379,1.3.1.42
380,1.3.1.74
381,1.2.1.42
382,1.2.1.107
383,1.3.1.119
384,1.2.1.3
385,1.3.1.64
386,1.3.1.71
387,1.3.3.7
388,1.2.1.65
389,1.2.1.87
390,1.3.1.12
391,1.2.7.8
392,1.2.1.31
393,1.2.1.24
394,1.3.1.47
395,1.3.3.6
396,1.17.4.1
397,1.3.1.85
398,1.2.1.84
399,1.14.99.34
400,1.2.1.67
401,1.2.99.6
402,1.2.1.20
403,1.14.19.6
404,1.2.1.32
405,1.2.1.85
406,1.2.99.7
407,1.2.3.9
408,1.14.19.23
409,1.2.1.15
410,1.3.3.8
411,1.3.1.25
412,1.2.1.19
413,1.2.1.48
414,1.3.3.11
415,1.19.1.1
416,1.2.1.76
417,1.2.1.13
418,1.17.1.9
419,1.2.1.7
420,1.2.1.79
421,1.17.7.2
422,1.18.1.3
423,1.2.3.13
424,1.3.3.3
425,1.3.1.29
426,1.2.1.12
427,1.3.1.86
428,1.16.1.9
429,1.14.19.17
430,1.14.20.3
431,1.2.1.39
432,1.14.99.15
433,1.3.1.72
434,1.2.1.96
435,1.17.1.10
436,1.2.1.88
437,1.14.19.20
438,1.14.19.8
439,1.2.7.5
440,1.2.7.12
441,1.2.3.15
442,1.3.1.111
443,1.3.1.10
444,1.3.1.100
445,1.3.1.125
446,1.3.1.27
447,1.14.19.77
448,1.2.7.10
449,1.3.1.2
450,1.17.7.1
451,1.3.1.51
452,1.2.7.7
453,1.18.1.4
454,1.3.1.77
455,1.17.4.5
456,1.2.1.49
457,1.14.19.58
458,1.2.1.29
459,1.2.1.98
460,1.2.7.11
461,1.2.1.82
462,1.2.3.4
463,1.14.19.22
464,1.2.1.80
465,1.3.1.53
466,1.2.4.1
467,1.3.3.12
468,1.2.7.1
469,1.14.99.3
470,1.2.1.30
471,1.2.1.26
472,1.3.1.39
473,1.17.2.2
474,1.2.1.18
475,1.14.19.55
476,1.16.1.3
477,1.14.20.6
478,1.16.1.10
479,1.2.99.8
480,1.2.1.41
481,1.3.1.105
482,1.3.1.75
483,1.17.1.11
484,1.14.99.2
485,1.3.1.56
486,1.2.1.59
487,1.2.1.91
488,1.17.7.3
489,1.14.19.49
490,1.3.1.67
491,1.3.1.1
492,1.3.1.14
493,1.3.3.10
494,1.3.1.46
495,1.3.1.3
496,1.2.1.75
497,1.16.1.7
498,1.3.1.93
499,1.2.1.50
500,1.2.1.64
501,1.2.1.47
502,1.21.3.3
503,1.2.1.71
504,1.17.3.3
505,1.3.1.121
506,1.3.1.117
507,1.18.1.6
508,1.14.99.9
509,1.3.1.57
510,1.21.99.3
511,1.2.1.21
512,1.3.1.41
513,1.3.1.102
514,1.2.1.23
515,1.3.1.79
516,1.3.1.73
517,1.3.1.19
518,1.2.3.3
519,1.14.99.24
520,1.3.1.78
521,1.21.99.4
522,1.3.1.82
523,1.3.1.101
524,1.18.1.5
525,1.2.1.60
526,1.3.1.34
527,1.2.1.9
528,1.14.20.14
529,1.21.1.1
530,1.3.1.16
531,1.2.1.53
532,1.3.1.44
533,1.3.1.107
534,1.2.3.7
535,1.3.1.120
536,1.14.19.70
537,1.2.1.86
538,1.2.1.10
539,1.17.1.3
540,1.3.3.4
541,1.2.1.44
542,1.17.9.1
543,1.14.20.12
544,1.3.1.112
545,1.17.3.4
546,1.21.99.5
547,1.2.1.17
548,1.2.98.1
549,1.14.21.6
550,1.2.1.22
551,1.3.1.81
552,1.14.19.59
553,1.17.5.2
554,1.23.1.3
555,1.21.3.8
556,1.17.99.7
557,1.2.1.69
558,1.2.7.2
559,1.2.1.99
560,1.3.1.45
561,1.2.1.51
562,1.14.99.22
563,1.14.99.12
564,1.3.1.7
565,1.14.19.60
566,1.2.1.101
567,1.14.19.35
568,1.2.1.61
569,1.14.19.64
570,1.2.1.11
571,1.14.99.14
572,1.3.1.40
573,1.2.1.89
574,1.21.3.2
575,1.14.99.38
576,1.14.20.7
577,1.14.99.46
578,1.3.1.115
579,1.14.99.52
580,1.3.1.11
581,1.17.5.1
582,1.14.19.5
583,1.3.1.5
584,1.14.99.51
585,1.14.99.7
586,1.21.4.5
587,1.14.19.30
588,1.21.1.2
589,1.14.20.5
590,1.23.5.1
591,1.2.4.4
592,1.3.1.37
593,1.2.1.33
594,1.14.99.10
595,1.2.1.68
596,1.3.1.69
597,1.17.99.2
598,1.2.1.2
599,1.14.19.63
600,1.14.19.51
601,1.3.1.36
602,1.14.19.43
603,1.3.1.95
604,1.14.19.19
605,1.14.99.21
606,1.14.19.48
607,1.14.19.29
608,1.2.1.90
609,1.2.7.3
610,1.17.1.5
611,1.14.19.61
612,1.14.19.24
613,1.2.3.14
614,1.3.1.92
615,1.2.3.6
616,1.21.4.1
617,1.2.1.74
618,1.14.19.46
619,1.14.19.32
620,1.2.1.73
621,1.3.1.104
622,1.3.1.96
623,1.2.1.105
624,1.2.1.54
625,1.18.6.2
626,1.3.1.66
627,1.2.1.38
628,1.20.2.1
629,1.2.1.97
630,1.20.4.2
631,1.16.1.1
632,1.2.1.46
633,1.20.4.1
634,1.3.3.16
635,1.3.1.118
636,1.2.5.3
637,1.16.3.3
638,1.17.98.3
639,1.3.1.15
640,1.20.9.1
641,1.2.1.104
642,1.2.1.94
643,1.14.19.50
644,1.3.1.83
645,1.3.1.109
646,1.16.3.4
647,1.23.1.1
648,1.21.4.3
649,1.3.1.62
650,1.2.2.1
651,1.21.3.5
652,1.21.98.2
653,1.3.3.13
654,1.14.99.4
655,1.18.1.7
656,1.3.1.94
657,1.14.99.39
658,1.3.1.103
659,1.21.98.1
660,1.3.1.123
661,1.2.1.100
662,1.17.98.2
663,1.3.1.106
664,1.2.1.63
665,1.20.1.1
666,1.14.19.68
667,1.2.1.52
668,1.14.19.67
669,1.14.99.54
670,1.2.1.58
671,1.14.19.42
672,1.14.19.65
673,1.3.1.13
674,1.3.3.15
675,1.3.1.28
676,1.14.99.58
677,1.14.20.11
678,1.3.1.97
679,1.14.99.19
680,1.21.4.2
681,1.14.19.25
682,1.3.1.18
683,1.3.1.60
684,1.3.1.68
685,1.3.1.116
686,1.17.9.2
687,1.3.1.65
688,1.2.1.102
689,1.2.1.81
690,1.14.99.25
691,1.20.99.1
692,1.3.1.58
693,1.14.99.11
694,1.15.1.1
695,1.2.3.8
696,1.21.3.7
697,1.3.1.124
698,1.3.1.87
699,1.2.3.5
700,1.23.1.4
701,1.14.19.69
702,1.3.1.17
703,1.14.19.10
704,1.21.99.1
705,1.14.19.31
706,1.14.20.8
707,1.3.1.84
708,1.14.99.50
709,1.3.1.113
710,1.14.19.52
711,1.2.1.78
712,1.16.1.6
713,1.14.99.56
714,1.14.19.66
715,1.14.19.18
716,1.14.19.71
717,1.3.1.49
718,1.14.19.54
719,1.14.99.35
720,1.14.19.76
721,1.14.19.33
722,1.14.99.26
723,1.3.3.14
724,1.16.1.2
725,1.14.19.28
726,1.17.3.1
727,1.3.3.17
728,1.17.99.3
729,1.17.99.8
730,1.21.3.10
731,1.23.1.2
732,1.14.19.62
733,1.16.1.4
734,1.20.4.4
735,1.3.1.43
736,1.2.1.72
737,1.3.1.76
738,1.14.19.53
739,1.14.99.48
740,1.14.20.9
741,1.3.1.30
742,1.17.98.4
743,1.14.19.72
744,1.3.3.2
745,1.2.1.62
746,1.16.1.8
747,1.19.6.1
748,1.17.2.1
749,1.3.1.108
750,1.14.19.26
751,1.21.4.4
752,1.3.2.4
