id,ec_number
202,3.10.1
203,3.11.1
204,3.13.1
205,3.2.1
206,3.2.2
207,3.3.-
208,3.3.1
209,3.3.2
210,3.4.-
211,3.4.11
212,3.4.13
213,3.4.14
214,3.4.15
215,3.4.16
216,3.4.17
217,3.4.19
218,3.4.21
219,3.4.22
220,3.4.23
221,3.4.24
222,3.4.25
223,3.5.-
224,3.5.1
225,3.5.2
226,3.5.3
227,3.5.4
228,3.5.5
229,3.5.99
230,3.6.1
231,3.6.2
232,3.6.3
233,3.6.4
234,3.6.5
235,3.7.1
236,3.8.1
237,3.9.1
238,4.1.-
239,4.1.1
240,4.1.2
241,4.1.3
242,4.1.99
243,4.2.-
244,4.2.1
245,4.2.2
246,4.2.3
247,4.2.99
248,4.3.-
249,4.3.1
250,4.3.2
251,4.3.3
252,4.3.99
253,4.4.1
254,4.5.1
255,4.6.1
256,4.7.1
257,4.99.1
258,5.1.-
259,5.1.1
260,5.1.2
261,5.1.3
262,5.1.99
263,5.2.-
264,5.2.1
265,5.3.-
266,5.3.1
267,5.3.2
268,5.3.3
269,5.3.4
270,5.3.99
271,5.4.-
272,5.4.1
273,5.4.2
274,5.4.3
275,5.4.4
276,5.4.99
277,5.5.1
278,5.6.1
279,5.99.-
280,5.99.1
281,6.1.-
282,6.1.1
283,6.1.2
284,6.1.3
285,6.2.-
286,6.2.1
287,6.2.2
288,6.3.-
289,6.3.1
290,6.3.2
291,6.3.3
292,6.3.4
293,6.3.5
294,6.4.1
295,6.5.1
296,6.6.1
297,7.1.1
298,7.1.2
299,7.1.3
300,7.2.1
301,7.2.2
302,7.2.4
303,7.3.2
304,7.4.2
305,7.5.2
306,7.6.1
307,7.6.2
308,6.3.1.10
309,5.4.99.1
310,6.2.1.6
311,6.2.1.43
312,6.3.2.49
313,6.3.2.31
314,6.2.1.12
315,5.3.2.6
316,7.1.1.2
317,6.3.2.11
318,5.4.3.3
319,5.3.1.5
320,5.4.3.11
321,6.2.1.4
322,7.1.1.8
323,6.3.2.17
324,5.3.3.1
325,6.3.2.26
326,5.5.1.4
327,6.3.5.9
328,5.3.1.26
329,6.3.2.2
330,5.3.1.6
331,6.3.2.9
332,5.4.99.30
333,6.4.1.9
334,6.2.1.17
335,6.3.2.34
336,5.4.99.16
337,6.3.4.17
338,5.4.3.6
339,6.2.1.3
340,6.3.2.4
341,6.3.4.3
342,5.4.2.5
343,7.1.1.1
344,5.3.1.15
345,5.4.2.8
346,5.5.1.6
347,5.3.1.25
348,5.4.2.2
349,5.3.1.14
350,6.4.1.3
351,5.4.99.2
352,6.2.1.44
353,5.3.99.3
354,6.3.4.4
355,5.3.3.9
356,6.3.4.5
357,5.4.99.17
358,6.2.1.2
359,6.3.5.3
360,5.4.99.15
361,6.2.1.1
362,5.3.1.20
363,5.3.1.3
364,5.3.2.5
365,5.4.99.61
366,6.3.2.33
367,5.4.99.64
368,7.1.1.7
369,6.3.5.13
370,5.3.1.23
371,5.3.3.8
372,5.4.2.3
373,5.4.99.47
374,5.4.2.7
375,6.3.2.5
376,6.3.4.14
377,6.3.2.3
378,6.3.2.42
379,6.1.3.1
380,5.3.3.4
381,5.4.99.8
382,5.3.99.8
383,5.5.1.24
384,6.2.1.30
385,6.2.1.25
386,6.3.1.8
387,6.3.5.2
388,7.2.1.2
389,7.1.1.4
390,5.3.1.8
391,6.2.1.11
392,6.2.1.60
393,5.4.99.41
394,6.3.2.52
395,6.5.1.1
396,5.3.1.9
397,5.4.99.7
398,5.4.2.1
399,6.3.5.5
400,5.3.3.2
401,6.2.1.9
402,5.3.2.1
403,6.2.1.5
404,6.2.1.76
405,6.2.1.33
406,6.2.1.13
407,5.5.1.22
408,6.3.2.8
409,5.4.2.9
410,5.3.1.27
411,6.5.1.9
412,5.5.1.1
413,6.3.2.13
414,6.2.1.36
415,6.3.3.3
416,5.3.99.4
417,7.2.1.1
418,5.4.4.5
419,6.2.1.32
420,5.5.1.5
421,5.3.99.11
422,5.3.1.31
423,6.2.1.52
424,6.4.1.2
425,6.2.1.14
426,6.2.1.7
427,5.2.1.2
428,5.4.99.66
429,5.4.2.4
430,5.3.3.12
431,6.2.1.37
432,5.4.99.13
433,5.4.99.39
434,6.2.1.26
435,6.4.1.8
436,5.3.2.3
437,6.3.4.20
438,5.3.99.6
439,7.1.2.1
440,6.3.4.7
441,6.2.1.51
442,5.5.1.7
443,5.4.99.14
444,6.3.2.38
445,6.3.2.54
446,5.3.99.7
447,6.3.2.47
448,6.2.1.53
449,5.3.1.24
450,6.4.1.6
451,5.3.1.33
452,5.4.99.50
453,5.5.1.10
454,5.5.1.9
455,5.5.1.28
456,6.3.3.2
457,5.2.1.8
458,5.3.99.5
459,5.4.99.31
460,6.2.1.34
461,6.2.1.27
462,6.3.1.7
463,5.5.1.18
464,5.4.3.5
465,6.2.1.40
466,5.4.4.7
467,5.3.1.28
468,5.5.1.25
469,5.4.99.11
470,6.3.5.12
471,6.3.4.2
472,5.4.99.40
473,5.3.1.4
474,6.3.4.15
475,6.3.2.37
476,5.3.2.4
477,6.3.1.9
478,5.3.3.14
479,6.3.3.4
480,5.5.1.13
481,6.3.4.8
482,6.2.1.10
483,6.3.1.2
484,5.4.3.10
485,6.3.1.14
486,6.1.1.3
487,5.3.3.5
488,6.3.2.45
489,6.3.2.51
490,5.4.2.10
491,6.3.1.13
492,6.2.1.8
493,6.3.2.12
494,7.1.1.5
495,5.3.1.1
496,6.3.1.11
497,5.2.1.13
498,6.3.1.18
499,5.4.99.63
500,6.3.2.30
501,5.3.1.7
502,6.3.2.24
503,6.1.1.17
504,7.1.3.1
505,5.3.2.8
506,5.4.4.1
507,6.3.4.16
508,6.3.2.10
509,5.4.99.65
510,6.3.5.1
511,6.3.2.41
512,6.3.2.32
513,6.3.2.53
514,6.3.5.4
515,5.2.1.5
516,5.3.1.13
517,5.3.99.12
518,6.3.3.6
519,6.1.1.14
520,6.3.4.24
521,6.3.2.35
522,5.5.1.19
523,7.1.1.6
524,6.6.1.1
525,5.3.3.13
526,5.3.99.9
527,6.6.1.2
528,6.2.1.23
529,6.3.2.44
530,6.2.1.24
531,5.5.1.12
532,6.3.4.23
533,5.4.2.6
534,5.4.2.11
535,5.3.1.16
536,5.3.3.7
537,6.3.1.15
538,5.3.3.21
539,7.1.1.9
540,5.4.3.2
541,6.3.2.6
542,6.3.1.4
543,6.3.5.10
544,6.3.5.11
545,6.3.1.17
546,6.4.1.4
547,6.3.2.56
548,6.2.1.42
549,6.3.2.14
550,5.4.1.4
551,7.1.1.3
552,6.2.1.18
553,5.4.99.58
554,6.3.3.5
555,5.3.3.10
556,5.4.99.59
557,5.5.1.34
558,6.3.2.25
559,6.2.1.56
560,5.5.1.3
561,5.3.1.17
562,5.3.99.2
563,5.2.1.12
564,5.5.1.11
565,5.4.99.49
566,5.3.1.12
567,5.4.99.32
568,5.4.4.6
569,5.4.99.5
570,5.4.99.33
571,5.5.1.30
572,5.4.3.9
573,6.3.4.18
574,6.5.1.3
575,6.3.4.13
576,6.4.1.1
577,6.3.2.1
578,5.4.99.60
579,5.5.1.23
580,5.4.99.9
581,6.3.4.21
582,5.4.2.12
583,5.3.2.7
584,5.4.4.3
585,5.5.1.16
586,5.4.99.48
587,5.4.99.46
588,5.4.99.56
589,6.1.2.2
590,6.2.1.65
591,5.4.4.4
592,6.2.1.38
593,5.3.1.32
594,6.2.1.16
595,6.3.2.7
596,5.4.4.8
597,6.2.1.28
598,5.5.1.15
599,6.3.1.20
600,5.5.1.33
601,5.4.2.13
602,5.2.1.10
603,6.2.1.41
604,6.2.1.15
605,5.6.1.1
606,6.3.1.12
607,6.2.1.75
608,5.99.1.4
609,6.3.2.58
610,5.2.1.14
611,7.1.2.2
612,5.2.1.4
613,5.6.1.5
614,6.3.2.20
615,5.2.1.6
616,5.4.99.62
617,5.3.1.35
618,6.1.1.18
619,6.7.1.1
620,6.1.1.21
621,6.1.1.9
622,6.2.1.58
623,5.4.1.3
624,5.5.1.35
625,5.4.99.52
626,6.2.1.68
627,5.3.3.3
628,6.1.2.1
629,6.1.1.13
630,5.5.1.32
631,5.4.99.34
632,6.1.1.20
633,6.1.1.19
634,5.5.1.2
635,5.4.99.4
636,6.3.2.39
637,5.3.3.19
638,5.4.99.36
639,6.5.1.4
640,5.5.1.27
641,6.1.1.5
642,5.4.99.67
643,6.3.2.29
644,5.5.1.8
645,6.3.4.12
646,6.3.2.48
647,6.2.1.48
648,5.6.1.7
649,6.2.1.31
650,5.3.1.36
651,5.4.3.7
652,6.4.1.5
653,5.3.1.22
654,5.3.3.23
655,5.4.99.38
656,5.4.3.8
657,6.3.2.46
658,7.2.1.3
659,5.5.1.26
660,5.3.1.21
661,6.3.2.18
662,5.6.1.6
663,6.3.2.55
664,6.3.2.36
665,5.4.4.2
666,6.2.1.54
667,6.3.1.1
668,6.3.4.6
669,6.1.1.22
670,5.4.99.53
671,6.3.2.57
672,5.99.1.1
673,6.3.4.10
674,5.3.4.1
675,6.3.2.50
676,5.3.3.6
677,5.4.99.57
678,6.3.4.9
679,5.5.1.17
680,6.3.3.1
681,5.3.1.30
682,5.3.1.37
683,5.2.1.1
684,5.3.3.24
685,6.3.1.6
686,5.4.99.37
687,6.1.1.15
688,6.2.1.71
689,5.4.99.18
690,5.4.99.51
691,5.3.99.10
692,6.3.1.5
693,6.1.1.1
694,5.5.1.20
695,5.4.99.3
696,6.1.1.4
697,6.2.1.63
698,5.2.1.9
699,5.3.2.2
700,5.3.3.18
701,6.3.2.40
702,6.4.1.7
703,5.5.1.29
704,5.3.1.29
705,5.4.99.55
706,6.3.2.23
707,5.4.99.54
708,5.3.3.17
709,6.1.1.2
710,6.3.4.25
711,6.3.2.59
712,6.1.1.10
713,5.3.1.34
714,5.3.3.22
715,5.5.1.31
716,5.6.2.2
717,5.4.99.12
718,6.2.1.72
719,5.5.1.14
720,6.2.1.69
721,6.2.1.70
722,6.2.1.57
723,6.1.1.12
724,6.2.1.61
725,5.3.3.11
726,6.1.1.6
727,6.2.1.50
728,5.4.99.35
729,6.1.1.7
730,6.3.1.21
731,6.2.1.66
732,6.1.1.16
733,6.2.1.62
734,6.1.1.11
735,6.3.4.11
736,6.2.1.67
