id,ec_number
202,3.10.1
203,3.11.1
204,3.13.1
205,3.2.1
206,3.2.2
207,3.3.-
208,3.3.1
209,3.3.2
210,3.4.-
211,3.4.11
212,3.4.13
213,3.4.14
214,3.4.15
215,3.4.16
216,3.4.17
217,3.4.19
218,3.4.21
219,3.4.22
220,3.4.23
221,3.4.24
222,3.4.25
223,3.5.-
224,3.5.1
225,3.5.2
226,3.5.3
227,3.5.4
228,3.5.5
229,3.5.99
230,3.6.1
231,3.6.2
232,3.6.3
233,3.6.4
234,3.6.5
235,3.7.1
236,3.8.1
237,3.9.1
238,4.1.-
239,4.1.1
240,4.1.2
241,4.1.3
242,4.1.99
243,4.2.-
244,4.2.1
245,4.2.2
246,4.2.3
247,4.2.99
248,4.3.-
249,4.3.1
250,4.3.2
251,4.3.3
252,4.3.99
253,4.4.1
254,4.5.1
255,4.6.1
256,4.7.1
257,4.99.1
258,5.1.-
259,5.1.1
260,5.1.2
261,5.1.3
262,5.1.99
263,5.2.-
264,5.2.1
265,5.3.-
266,5.3.1
267,5.3.2
268,5.3.3
269,5.3.4
270,5.3.99
271,5.4.-
272,5.4.1
273,5.4.2
274,5.4.3
275,5.4.4
276,5.4.99
277,5.5.1
278,5.6.1
279,5.99.-
280,5.99.1
281,6.1.-
282,6.1.1
283,6.1.2
284,6.1.3
285,6.2.-
286,6.2.1
287,6.2.2
288,6.3.-
289,6.3.1
290,6.3.2
291,6.3.3
292,6.3.4
293,6.3.5
294,6.4.1
295,6.5.1
296,6.6.1
297,7.1.1
298,7.1.2
299,7.1.3
300,7.2.1
301,7.2.2
302,7.2.4
303,7.3.2
304,7.4.2
305,7.5.2
306,7.6.1
307,7.6.2
308,2.1.1.22
309,2.1.1.21
310,2.1.2.1
311,2.1.2.8
312,2.1.1.295
313,2.1.1.49
314,2.1.4.1
315,2.1.1.231
316,2.1.1.95
317,2.1.1.94
318,2.1.1.2
319,2.1.1.150
320,2.1.1.116
321,2.1.1.320
322,2.1.1.69
323,2.1.1.28
324,2.1.1.136
325,2.1.2.5
326,2.1.1.64
327,2.1.1.292
328,2.1.2.2
329,2.1.1.103
330,2.1.1.62
331,2.1.1.262
332,2.1.1.57
333,2.1.1.45
334,1.97.1.2
335,2.1.1.269
336,2.1.1.341
337,2.1.1.210
338,2.1.1.142
339,2.1.1.67
340,2.1.1.163
341,2.1.1.148
342,2.1.1.44
343,2.1.1.291
344,2.1.3.10
345,2.1.1.102
346,2.1.1.86
347,2.1.3.6
348,2.1.2.11
349,2.1.1.143
350,2.1.1.9
351,2.1.3.11
352,2.1.1.240
353,2.1.2.3
354,2.1.1.25
355,2.1.1.90
356,2.1.1.8
357,2.1.1.56
358,2.1.1.118
359,2.1.1.106
360,2.1.1.281
361,2.1.1.6
362,2.1.1.79
363,2.1.1.17
364,2.1.1.162
365,2.1.1.11
366,2.1.1.336
367,2.1.1.38
368,2.1.1.263
369,2.1.1.119
370,2.1.1.335
371,2.1.1.236
372,2.1.1.39
373,1.97.1.9
374,2.1.1.128
375,2.1.1.13
376,2.1.1.147
377,2.1.1.275
378,2.1.1.333
379,2.1.1.140
380,2.1.1.41
381,2.1.1.101
382,2.1.1.319
383,2.1.1.201
384,2.1.2.7
385,2.1.1.354
386,2.1.1.88
387,2.1.1.267
388,2.1.1.10
389,2.1.1.332
390,2.1.1.53
391,2.1.1.228
392,2.1.3.5
393,2.1.1.7
394,2.1.1.68
395,2.1.3.1
396,1.97.1.10
397,2.1.1.305
398,2.1.3.9
399,2.1.1.42
400,2.1.1.321
401,2.1.1.14
402,1.97.1.12
403,2.1.1.117
404,2.1.1.330
405,2.1.1.349
406,2.1.1.77
407,2.1.1.1
408,2.1.1.130
409,2.1.1.114
410,2.1.1.107
411,2.1.1.104
412,2.1.1.280
413,2.1.1.212
414,2.1.1.54
415,2.1.1.315
416,2.1.1.137
417,2.1.1.276
418,2.1.1.175
419,2.1.1.132
420,2.1.1.325
421,2.1.1.282
422,2.1.1.91
423,2.1.1.232
424,2.1.1.139
425,2.1.1.323
426,2.1.1.141
427,2.1.1.345
428,2.1.1.5
429,2.1.1.160
430,2.1.1.50
431,2.1.1.353
432,1.97.1.1
433,2.1.1.83
434,2.1.1.283
435,2.1.1.115
436,2.1.1.127
437,2.1.1.247
438,2.1.1.274
439,2.1.1.300
440,2.1.1.250
441,2.1.1.105
442,2.1.1.331
443,2.1.1.251
444,2.1.2.9
445,2.1.1.109
446,2.1.1.157
447,2.1.5.1
448,2.1.1.254
449,2.1.1.340
450,2.1.1.316
451,2.1.1.20
452,2.1.1.131
453,2.1.1.46
454,2.1.1.43
455,2.1.1.33
456,2.1.1.65
457,2.1.1.100
458,2.1.1.122
459,2.1.1.285
460,2.1.1.70
461,2.1.1.4
462,2.1.1.237
463,2.1.2.13
464,2.1.1.284
465,2.1.1.294
466,2.1.1.144
467,2.1.1.324
468,2.1.1.155
469,2.1.1.156
470,2.1.1.362
471,2.1.1.82
472,2.1.1.302
473,2.1.1.146
474,2.1.1.159
475,2.1.3.85
476,2.1.1.121
477,2.1.1.328
478,2.1.1.84
479,2.1.1.334
480,2.1.1.258
481,2.1.1.288
482,2.1.1.75
483,2.1.1.89
484,2.1.1.78
485,2.1.1.350
486,2.1.2.4
487,2.1.1.343
488,2.1.1.129
489,2.1.1.337
490,2.1.3.3
491,2.1.1.12
492,2.1.1.37
493,2.1.1.60
494,2.1.1.76
495,2.1.1.307
496,2.1.1.165
497,2.1.1.352
498,2.1.1.238
499,2.1.1.271
500,2.1.1.381
501,2.1.1.387
502,2.1.1.145
503,2.1.1.367
504,2.1.1.338
505,2.1.1.47
506,2.1.1.110
507,2.1.1.301
508,2.1.1.261
509,2.1.1.169
510,2.1.1.71
511,2.1.1.96
512,2.1.1.273
513,2.1.1.133
514,2.1.1.15
515,2.1.1.27
516,2.1.1.278
517,2.1.2.10
518,2.1.1.360
519,2.1.1.374
520,2.1.1.279
521,2.1.1.19
522,2.10.1.1
523,2.1.1.277
524,2.1.2.14
525,2.1.1.304
526,2.1.1.303
527,2.1.4.2
528,2.1.1.351
529,2.1.3.12
530,2.1.3.7
531,2.1.1.112
532,2.1.4.3
533,2.1.1.380
534,2.1.3.2
535,2.1.1.120
536,2.1.1.154
537,2.1.1.265
538,2.1.1.197
539,2.1.1.87
540,2.1.1.98
541,2.1.1.111
542,2.1.1.40
543,2.1.1.306
544,2.1.1.327
545,2.1.1.239
546,2.1.1.196
547,2.1.1.347
548,2.1.1.158
549,2.1.1.339
550,2.1.1.108
551,2.1.1.152
552,2.1.1.26
553,2.1.3.16
554,2.1.1.363
555,2.1.1.234
556,2.1.3.8
557,2.1.1.270
558,2.1.1.3
559,2.1.1.308
560,2.1.1.241
561,2.1.1.63
562,2.1.1.235
563,2.1.1.222
564,2.1.1.151
565,2.1.1.164
566,2.1.1.255
567,2.1.1.329
568,2.1.1.368
569,2.1.1.59
570,2.1.1.153
571,2.1.1.246
572,2.1.1.97
573,2.1.1.364
574,2.1.1.99
575,2.1.1.371
576,2.1.1.249
577,2.1.1.161
578,2.1.1.243
579,2.1.1.356
580,2.1.1.293
581,2.1.1.372
582,2.1.1.272
583,2.1.1.195
584,2.1.1.289
585,2.1.1.365
586,2.1.1.357
587,2.1.1.214
588,2.1.1.355
589,2.1.1.370
590,2.1.1.382
591,2.1.1.373
592,2.1.1.290
593,2.1.1.359
594,2.1.1.344
595,2.1.1.248
596,2.1.1.342
