id,ec_number
202,3.10.1
203,3.11.1
204,3.13.1
205,3.2.1
206,3.2.2
207,3.3.-
208,3.3.1
209,3.3.2
210,3.4.-
211,3.4.11
212,3.4.13
213,3.4.14
214,3.4.15
215,3.4.16
216,3.4.17
217,3.4.19
218,3.4.21
219,3.4.22
220,3.4.23
221,3.4.24
222,3.4.25
223,3.5.-
224,3.5.1
225,3.5.2
226,3.5.3
227,3.5.4
228,3.5.5
229,3.5.99
230,3.6.1
231,3.6.2
232,3.6.3
233,3.6.4
234,3.6.5
235,3.7.1
236,3.8.1
237,3.9.1
238,4.1.-
239,4.1.1
240,4.1.2
241,4.1.3
242,4.1.99
243,4.2.-
244,4.2.1
245,4.2.2
246,4.2.3
247,4.2.99
248,4.3.-
249,4.3.1
250,4.3.2
251,4.3.3
252,4.3.99
253,4.4.1
254,4.5.1
255,4.6.1
256,4.7.1
257,4.99.1
258,5.1.-
259,5.1.1
260,5.1.2
261,5.1.3
262,5.1.99
263,5.2.-
264,5.2.1
265,5.3.-
266,5.3.1
267,5.3.2
268,5.3.3
269,5.3.4
270,5.3.99
271,5.4.-
272,5.4.1
273,5.4.2
274,5.4.3
275,5.4.4
276,5.4.99
277,5.5.1
278,5.6.1
279,5.99.-
280,5.99.1
281,6.1.-
282,6.1.1
283,6.1.2
284,6.1.3
285,6.2.-
286,6.2.1
287,6.2.2
288,6.3.-
289,6.3.1
290,6.3.2
291,6.3.3
292,6.3.4
293,6.3.5
294,6.4.1
295,6.5.1
296,6.6.1
297,7.1.1
298,7.1.2
299,7.1.3
300,7.2.1
301,7.2.2
302,7.2.4
303,7.3.2
304,7.4.2
305,7.5.2
306,7.6.1
307,7.6.2
308,1.1.1.21
309,1.1.1.159
310,1.1.1.227
311,1.1.1.1
312,1.1.1.189
313,1.1.1.365
314,1.1.1.156
315,1.1.1.9
316,1.1.1.281
317,1.1.1.35
318,1.1.1.184
319,1.1.1.357
320,1.1.1.302
321,1.1.1.345
322,1.1.1.304
323,1.1.1.284
324,1.1.1.317
325,1.1.1.132
326,1.1.1.211
327,1.1.1.36
328,1.1.1.91
329,1.1.1.236
330,1.1.1.244
331,1.1.1.247
332,1.1.1.188
333,1.1.1.206
334,1.1.1.50
335,1.1.1.71
336,1.1.1.64
337,1.1.1.90
338,1.1.1.62
339,1.1.1.320
340,1.1.1.27
341,1.1.1.2
342,1.1.1.69
343,1.1.1.195
344,1.1.1.176
345,1.1.1.79
346,1.1.1.337
347,1.1.1.328
348,1.1.1.56
349,1.1.1.86
350,1.1.1.8
351,1.1.1.196
352,1.1.1.49
353,1.1.1.274
354,1.1.1.122
355,1.1.1.81
356,1.1.1.289
357,1.1.1.19
358,1.1.1.346
359,1.1.1.219
360,1.1.1.272
361,1.1.1.34
362,1.1.1.133
363,1.1.1.213
364,1.1.1.37
365,1.1.1.145
366,1.1.1.231
367,1.1.1.18
368,1.1.1.67
369,1.1.1.16
370,1.1.1.87
371,1.1.1.230
372,1.1.1.112
373,1.1.1.121
374,1.1.1.209
375,1.1.1.12
376,1.1.1.6
377,1.1.1.370
378,1.1.1.239
379,1.1.1.73
380,1.1.1.252
381,1.1.1.94
382,1.1.1.301
383,1.1.1.187
384,1.1.1.198
385,1.1.1.85
386,1.1.1.4
387,1.1.1.277
388,1.1.1.44
389,1.1.1.353
390,1.1.1.117
391,1.1.1.100
392,1.1.1.55
393,1.1.1.148
394,1.1.1.234
395,1.1.1.84
396,1.1.1.153
397,1.1.1.30
398,1.1.1.136
399,1.1.1.53
400,1.1.1.398
401,1.1.1.270
402,1.1.1.265
403,1.1.1.417
404,1.1.1.146
405,1.1.1.396
406,1.1.1.105
407,1.1.1.386
408,1.1.1.51
409,1.1.1.76
410,1.1.1.218
411,1.1.1.423
412,1.1.1.135
413,1.1.1.243
414,1.1.1.334
415,1.1.1.276
416,1.1.1.179
417,1.1.1.192
418,1.1.1.42
419,1.1.1.215
420,1.1.1.168
421,1.1.1.164
422,1.1.1.137
423,1.1.1.263
424,1.1.1.208
425,1.1.1.312
426,1.1.1.33
427,1.1.1.290
428,1.1.1.241
429,1.1.1.110
430,1.1.1.120
431,1.1.1.118
432,1.1.1.72
433,1.1.1.169
434,1.1.1.147
435,1.1.1.261
436,1.1.1.183
437,1.1.1.330
438,1.1.1.307
439,1.1.1.351
440,1.1.1.14
441,1.1.1.292
442,1.1.1.375
443,1.1.1.367
444,1.1.1.295
445,1.1.1.47
446,1.1.1.287
447,1.1.1.163
448,1.1.1.325
449,1.1.1.418
450,1.1.1.149
451,1.1.1.28
452,1.1.1.395
453,1.1.1.392
454,1.1.1.151
455,1.1.1.10
456,1.1.1.327
457,1.1.1.422
458,1.1.1.262
459,1.1.1.411
460,1.1.1.299
461,1.1.1.38
462,1.1.1.116
463,1.1.1.361
464,1.1.1.142
465,1.1.1.282
466,1.1.1.399
467,1.1.1.283
468,1.1.1.201
469,1.1.1.205
470,1.1.1.315
471,1.1.1.420
472,1.1.1.203
473,1.1.1.224
474,1.1.1.216
475,1.1.1.240
476,1.1.1.58
477,1.1.1.157
478,1.1.1.191
479,1.1.1.178
480,1.1.1.286
481,1.1.1.278
482,1.1.1.343
483,1.1.1.332
484,1.1.1.255
485,1.1.1.434
486,1.1.1.238
487,1.1.1.273
488,1.1.1.245
489,1.1.1.124
490,1.1.1.40
491,1.1.1.54
492,1.1.1.226
493,1.1.1.170
494,1.1.1.248
495,1.1.1.17
496,1.1.1.144
497,1.1.1.268
498,1.1.1.80
499,1.1.1.271
500,1.1.1.57
501,1.1.1.202
502,1.1.1.431
503,1.1.1.378
504,1.1.1.200
505,1.1.1.406
506,1.1.1.352
507,1.1.1.377
508,1.1.1.425
509,1.1.1.225
510,1.1.1.356
511,1.1.1.181
512,1.1.1.237
513,1.1.1.311
514,1.1.1.294
515,1.1.1.3
516,1.1.1.359
517,1.1.1.426
518,1.1.1.78
519,1.1.1.25
520,1.1.1.403
521,1.1.1.298
522,1.1.1.114
523,1.1.1.391
524,1.1.1.119
525,1.1.1.376
526,1.1.1.437
527,1.1.1.88
528,1.1.1.173
529,1.1.1.269
530,1.1.1.60
531,1.1.1.177
532,1.1.1.96
533,1.1.1.102
534,1.1.1.432
535,1.1.1.61
536,1.1.1.113
537,1.1.1.186
538,1.1.1.333
539,1.1.1.308
540,1.1.1.138
541,1.1.1.75
542,1.1.1.103
543,1.1.1.190
544,1.1.1.419
545,1.1.1.59
546,1.1.1.266
547,1.1.1.402
548,1.1.1.259
549,1.1.1.383
550,1.1.1.415
551,1.1.1.150
552,1.1.1.162
553,1.1.1.296
554,1.1.1.77
555,1.1.1.318
556,1.1.1.95
557,1.1.1.387
558,1.1.1.436
559,1.1.1.46
560,1.1.1.321
561,1.1.1.23
562,1.1.1.393
563,1.1.1.31
564,1.1.1.207
565,1.1.1.404
566,1.1.1.22
567,1.1.1.285
568,1.1.1.154
569,1.1.1.280
570,1.1.1.324
571,1.1.1.131
572,1.1.1.335
573,1.1.1.251
574,1.1.1.175
575,1.1.1.48
576,1.1.1.165
577,1.1.1.140
578,1.1.1.24
579,1.1.1.101
580,1.1.1.303
581,1.1.1.323
582,1.1.1.65
583,1.1.1.41
584,1.1.1.363
585,1.1.1.15
586,1.1.1.185
587,1.1.1.193
588,1.1.1.382
589,1.1.1.66
590,1.1.1.336
591,1.1.1.43
592,1.1.1.410
593,1.1.1.340
594,1.1.1.300
595,1.1.1.212
596,1.1.1.316
597,1.1.1.11
598,1.1.1.141
599,1.1.1.358
600,1.1.1.167
601,1.1.1.397
602,1.1.1.329
603,1.1.1.123
604,1.1.1.29
605,1.1.1.26
606,1.1.1.39
607,1.1.1.279
608,1.1.1.210
609,1.1.1.339
610,1.1.1.407
611,1.1.1.256
612,1.1.1.362
613,1.1.1.108
614,1.1.1.127
615,1.1.1.126
616,1.1.1.106
617,1.1.1.349
618,1.1.1.275
619,1.1.1.373
620,1.1.1.372
621,1.1.1.125
622,1.1.1.104
623,1.1.1.250
624,1.1.1.45
625,1.1.1.220
626,1.1.1.264
627,1.1.1.416
628,1.1.1.197
629,1.1.1.319
630,1.1.1.174
631,1.1.1.409
632,1.1.1.258
633,1.1.1.160
634,1.1.1.322
635,1.1.1.267
636,1.1.1.414
637,1.1.1.360
638,1.1.1.52
639,1.1.1.309
640,1.1.1.99
641,1.1.1.379
642,1.1.1.291
643,1.1.1.254
644,1.1.1.310
645,1.1.1.97
646,1.1.1.384
647,1.1.1.412
648,1.1.1.82
649,1.1.1.400
650,1.1.1.199
651,1.1.1.413
652,1.1.1.401
653,1.1.1.408
654,1.1.1.389
655,1.1.1.306
656,1.1.1.424
657,1.1.1.32
658,1.1.1.223
659,1.1.1.232
660,1.1.1.405
661,1.1.1.348
662,1.1.1.98
663,1.1.1.111
664,1.1.1.92
665,1.1.1.385
666,1.1.1.371
667,1.1.1.229
668,1.1.1.221
669,1.1.1.344
670,1.1.1.364
671,1.1.1.394
672,1.1.1.388
673,1.1.1.7
674,1.1.1.338
675,1.1.1.342
676,1.1.1.366
677,1.1.1.20
678,1.1.1.93
679,1.1.1.297
680,1.1.1.214
681,1.1.1.257
682,1.1.1.435
683,1.1.1.368
684,1.1.1.430
685,1.1.1.354
686,1.1.1.260
687,1.1.1.341
688,1.1.1.288
689,1.1.1.143
690,1.1.1.233
691,1.1.1.194
692,1.1.1.217
693,1.1.1.107
694,1.1.1.429
695,1.1.1.172
696,1.1.1.134
697,1.1.1.166
698,1.1.1.235
699,1.1.1.355
700,1.1.1.347
701,1.1.1.130
702,1.1.1.374
703,1.1.1.331
704,1.1.1.421
705,1.1.1.350
706,1.1.1.305
707,1.1.1.433
708,1.1.1.428
709,1.1.1.13
710,1.1.1.115
711,1.1.1.369
712,1.1.1.380
713,1.1.1.129
714,1.1.1.390
715,1.1.1.83
716,1.1.1.326
717,1.1.1.381
718,1.1.1.152
719,1.1.1.228
720,1.1.1.313
721,1.1.1.427
722,1.1.1.222
