id,ec_number
202,3.10.1
203,3.11.1
204,3.13.1
205,3.2.1
206,3.2.2
207,3.3.-
208,3.3.1
209,3.3.2
210,3.4.-
211,3.4.11
212,3.4.13
213,3.4.14
214,3.4.15
215,3.4.16
216,3.4.17
217,3.4.19
218,3.4.21
219,3.4.22
220,3.4.23
221,3.4.24
222,3.4.25
223,3.5.-
224,3.5.1
225,3.5.2
226,3.5.3
227,3.5.4
228,3.5.5
229,3.5.99
230,3.6.1
231,3.6.2
232,3.6.3
233,3.6.4
234,3.6.5
235,3.7.1
236,3.8.1
237,3.9.1
238,4.1.-
239,4.1.1
240,4.1.2
241,4.1.3
242,4.1.99
243,4.2.-
244,4.2.1
245,4.2.2
246,4.2.3
247,4.2.99
248,4.3.-
249,4.3.1
250,4.3.2
251,4.3.3
252,4.3.99
253,4.4.1
254,4.5.1
255,4.6.1
256,4.7.1
257,4.99.1
258,5.1.-
259,5.1.1
260,5.1.2
261,5.1.3
262,5.1.99
263,5.2.-
264,5.2.1
265,5.3.-
266,5.3.1
267,5.3.2
268,5.3.3
269,5.3.4
270,5.3.99
271,5.4.-
272,5.4.1
273,5.4.2
274,5.4.3
275,5.4.4
276,5.4.99
277,5.5.1
278,5.6.1
279,5.99.-
280,5.99.1
281,6.1.-
282,6.1.1
283,6.1.2
284,6.1.3
285,6.2.-
286,6.2.1
287,6.2.2
288,6.3.-
289,6.3.1
290,6.3.2
291,6.3.3
292,6.3.4
293,6.3.5
294,6.4.1
295,6.5.1
296,6.6.1
297,7.1.1
298,7.1.2
299,7.1.3
300,7.2.1
301,7.2.2
302,7.2.4
303,7.3.2
304,7.4.2
305,7.5.2
306,7.6.1
307,7.6.2
308,3.2.1.54
309,3.2.1.74
310,3.2.1.1
311,3.3.2.9
312,3.2.1.10
313,3.2.1.98
314,3.2.1.52
315,3.4.13.20
316,3.4.13.9
317,3.2.1.91
318,3.2.1.193
319,3.2.1.55
320,3.2.1.3
321,3.4.11.2
322,3.2.1.31
323,3.2.1.147
324,3.2.1.18
325,3.2.1.81
326,3.2.1.135
327,3.2.1.116
328,3.2.1.40
329,3.3.2.10
330,3.2.1.21
331,3.2.1.20
332,3.2.1.4
333,3.4.14.2
334,3.2.1.24
335,3.4.21.42
336,3.2.2.2
337,3.2.1.176
338,3.4.11.19
339,3.4.14.9
340,3.4.21.35
341,3.2.1.37
342,3.2.1.23
343,3.2.1.156
344,3.2.1.8
345,3.2.1.72
346,3.2.2.1
347,3.2.1.133
348,3.4.11.7
349,3.3.1.1
350,3.4.21.22
351,3.4.21.9
352,3.2.1.22
353,3.2.2.25
354,3.4.21.75
355,3.2.1.202
356,3.2.1.112
357,3.2.1.139
358,3.4.11.6
359,3.4.21.37
360,3.2.1.2
361,3.2.1.41
362,3.4.11.10
363,3.4.21.46
364,3.4.19.3
365,3.4.11.18
366,3.4.14.5
367,3.2.1.26
368,3.2.1.100
369,3.4.21.4
370,3.4.19.1
371,3.2.1.14
372,3.4.21.91
373,3.2.2.5
374,3.4.11.1
375,3.2.1.39
376,3.2.1.60
377,3.2.1.149
378,3.4.21.47
379,3.2.1.168
380,3.4.11.14
381,3.4.11.17
382,3.2.2.8
383,3.2.1.32
384,3.2.1.58
385,3.2.1.33
386,3.2.2.7
387,3.2.1.11
388,3.2.1.45
389,3.2.1.65
390,3.2.1.57
391,3.4.21.76
392,3.4.11.24
393,3.4.11.9
394,3.2.1.145
395,3.2.1.158
396,3.2.1.63
397,3.4.19.9
398,3.2.1.141
399,3.2.1.80
400,3.4.14.1
401,3.4.14.11
402,3.2.1.62
403,3.2.1.207
404,3.2.1.59
405,3.2.1.191
406,3.4.21.83
407,3.2.1.48
408,3.2.1.205
409,3.4.21.34
410,3.2.1.188
411,3.4.18.1
412,3.4.21.19
413,3.2.1.140
414,3.4.21.79
415,3.2.1.194
416,3.4.11.22
417,3.4.21.117
418,3.3.2.6
419,3.4.11.3
420,3.2.1.180
421,3.2.1.177
422,3.4.21.68
423,3.2.1.206
424,3.4.21.62
425,3.4.16.5
426,3.2.1.122
427,3.2.1.86
428,3.4.17.1
429,3.2.1.51
430,3.4.14.6
431,3.2.1.67
432,3.2.1.68
433,3.2.1.126
434,3.2.1.28
435,3.4.21.71
436,3.4.13.19
437,3.4.17.21
438,3.2.1.154
439,3.2.1.151
440,3.2.1.169
441,3.4.21.63
442,3.2.2.6
443,3.2.1.108
444,3.2.1.38
445,3.4.21.50
446,3.2.1.105
447,3.2.1.101
448,3.2.2.16
449,3.2.1.201
450,3.2.1.107
451,3.4.21.74
452,3.4.11.23
453,3.4.13.18
454,3.4.21.1
455,3.2.1.195
456,3.4.21.59
457,3.2.1.6
458,3.4.17.3
459,3.2.1.50
460,3.4.14.4
461,3.4.21.27
462,3.2.2.3
463,3.4.21.2
464,3.2.1.83
465,3.2.1.84
466,3.2.1.183
467,3.4.21.39
468,3.3.2.8
469,3.2.1.70
470,3.2.1.119
471,3.2.1.130
472,3.4.21.109
473,3.4.17.2
474,3.2.1.73
475,3.4.19.5
476,3.4.13.23
477,3.2.1.161
478,3.2.1.25
479,3.2.1.15
480,3.4.15.1
481,3.4.17.11
482,3.4.21.6
483,3.2.2.9
484,3.2.1.78
485,3.4.21.26
486,3.2.1.192
487,3.4.11.16
488,3.4.17.12
489,3.4.21.92
490,3.2.1.43
491,3.4.16.6
492,3.2.1.128
493,3.4.21.81
494,3.4.21.121
495,3.4.13.17
496,3.2.1.165
497,3.2.1.111
498,3.2.2.10
499,3.2.1.184
500,3.2.1.200
501,3.2.1.49
502,3.4.21.5
503,3.2.1.85
504,3.2.1.104
505,3.4.19.14
506,3.2.1.153
507,3.4.21.48
508,3.2.1.190
509,3.2.1.186
510,3.4.21.107
511,3.4.11.5
512,3.4.11.4
513,3.2.1.143
514,3.4.17.23
515,3.2.1.96
516,3.4.11.25
517,3.2.1.203
518,3.4.17.20
519,3.4.21.94
520,3.4.17.10
521,3.4.14.10
522,3.2.1.204
523,3.4.16.4
524,3.4.21.7
525,3.4.11.20
526,3.4.13.4
527,3.2.1.187
528,3.4.21.55
529,3.2.1.114
530,3.2.1.196
531,3.2.1.125
532,3.4.13.3
533,3.4.21.100
534,3.4.13.7
535,3.2.1.189
536,3.4.11.26
537,3.3.2.4
538,3.4.21.110
539,3.2.1.179
540,3.4.21.112
541,3.2.1.182
542,3.3.2.11
543,3.4.16.2
544,3.4.17.22
545,3.4.21.53
546,3.2.1.89
547,3.4.19.16
548,3.2.1.137
549,3.2.2.19
550,3.4.17.6
551,3.2.1.94
552,3.2.2.26
553,3.2.1.76
554,3.4.21.101
555,3.4.21.57
556,3.4.19.6
557,3.4.19.13
558,3.4.21.98
559,3.2.1.132
560,3.4.21.69
561,3.2.1.56
562,3.4.13.21
563,3.4.21.21
564,3.4.21.73
565,3.4.11.21
566,3.4.21.45
567,3.2.1.75
568,3.2.1.118
569,3.4.21.20
570,3.4.17.16
571,3.2.1.216
572,3.2.1.123
573,3.4.21.25
574,3.2.1.7
575,3.4.17.4
576,3.4.11.13
577,3.4.17.19
578,3.2.1.170
579,3.4.21.120
580,3.3.2.7
581,3.4.17.8
582,3.2.1.35
583,3.4.21.82
584,3.2.1.113
585,3.2.1.159
586,3.4.13.12
587,3.4.21.77
588,3.4.17.25
589,3.4.21.61
590,3.4.15.5
591,3.4.11.15
592,3.4.21.97
593,3.4.21.3
594,3.3.2.12
595,3.4.21.111
596,3.13.2.1
597,3.2.1.175
598,3.4.21.118
599,3.2.1.117
600,3.2.1.46
601,3.2.1.99
602,3.4.17.13
603,3.4.21.95
604,3.2.1.97
605,3.2.1.163
606,3.4.14.12
607,3.2.1.53
608,3.4.17.15
609,3.2.1.17
610,3.4.17.18
611,3.4.21.119
612,3.2.1.106
613,3.2.1.95
614,3.4.21.106
615,3.4.21.89
616,3.2.2.11
617,3.4.13.22
618,3.2.1.162
619,3.4.21.64
620,3.4.13.5
621,3.2.1.64
622,3.2.1.120
623,3.2.1.209
624,3.4.21.108
625,3.2.2.14
626,3.2.1.42
627,3.2.1.164
628,3.4.21.67
629,3.4.21.78
630,3.4.15.4
631,3.4.21.114
632,3.4.21.12
633,3.4.21.80
634,3.2.1.208
635,3.2.1.167
636,3.2.1.181
637,3.3.2.1
638,3.2.2.13
639,3.2.1.142
640,3.2.1.150
641,3.2.2.30
642,3.3.2.2
643,3.2.1.93
644,3.2.2.12
645,3.2.2.22
646,3.2.1.129
647,3.2.1.102
648,3.2.1.152
649,3.2.1.219
650,3.2.1.127
651,3.3.2.15
652,3.4.21.10
653,3.4.21.113
654,3.4.14.13
655,3.2.2.4
656,3.2.1.185
657,3.2.1.199
658,3.2.1.134
659,3.2.1.82
660,3.2.1.36
661,3.2.1.131
662,3.2.1.103
663,3.3.2.13
664,3.2.1.92
665,3.2.1.213
666,3.4.21.60
667,3.2.1.144
668,3.4.21.41
669,3.2.1.66
670,3.2.1.115
671,3.2.1.218
672,3.4.19.7
673,3.4.21.38
674,3.2.1.146
675,3.4.21.96
676,3.4.21.93
677,3.3.2.14
678,3.2.1.197
679,3.4.21.70
680,3.4.17.24
681,3.2.2.24
682,3.4.21.66
683,3.2.1.210
684,3.4.15.6
685,3.4.21.86
686,3.3.1.2
687,3.13.2.3
688,3.4.19.11
689,3.2.1.88
690,3.4.17.14
691,3.4.21.36
692,3.2.1.214
693,3.2.1.198
694,3.2.1.47
695,3.4.21.103
696,3.4.21.104
697,3.4.21.54
698,3.2.2.17
699,3.4.21.99
700,3.4.21.102
701,3.2.1.77
702,3.2.1.172
