id,ec_number
202,3.10.1
203,3.11.1
204,3.13.1
205,3.2.1
206,3.2.2
207,3.3.-
208,3.3.1
209,3.3.2
210,3.4.-
211,3.4.11
212,3.4.13
213,3.4.14
214,3.4.15
215,3.4.16
216,3.4.17
217,3.4.19
218,3.4.21
219,3.4.22
220,3.4.23
221,3.4.24
222,3.4.25
223,3.5.-
224,3.5.1
225,3.5.2
226,3.5.3
227,3.5.4
228,3.5.5
229,3.5.99
230,3.6.1
231,3.6.2
232,3.6.3
233,3.6.4
234,3.6.5
235,3.7.1
236,3.8.1
237,3.9.1
238,4.1.-
239,4.1.1
240,4.1.2
241,4.1.3
242,4.1.99
243,4.2.-
244,4.2.1
245,4.2.2
246,4.2.3
247,4.2.99
248,4.3.-
249,4.3.1
250,4.3.2
251,4.3.3
252,4.3.99
253,4.4.1
254,4.5.1
255,4.6.1
256,4.7.1
257,4.99.1
258,5.1.-
259,5.1.1
260,5.1.2
261,5.1.3
262,5.1.99
263,5.2.-
264,5.2.1
265,5.3.-
266,5.3.1
267,5.3.2
268,5.3.3
269,5.3.4
270,5.3.99
271,5.4.-
272,5.4.1
273,5.4.2
274,5.4.3
275,5.4.4
276,5.4.99
277,5.5.1
278,5.6.1
279,5.99.-
280,5.99.1
281,6.1.-
282,6.1.1
283,6.1.2
284,6.1.3
285,6.2.-
286,6.2.1
287,6.2.2
288,6.3.-
289,6.3.1
290,6.3.2
291,6.3.3
292,6.3.4
293,6.3.5
294,6.4.1
295,6.5.1
296,6.6.1
297,7.1.1
298,7.1.2
299,7.1.3
300,7.2.1
301,7.2.2
302,7.2.4
303,7.3.2
304,7.4.2
305,7.5.2
306,7.6.1
307,7.6.2
308,3.1.1.88
309,3.1.1.5
310,3.1.6.8
311,3.1.3.46
312,3.1.1.14
313,3.1.1.53
314,2.8.2.1
315,3.1.2.2
316,3.1.3.2
317,3.1.1.1
318,3.1.3.90
319,3.1.3.34
320,2.8.3.22
321,3.1.1.4
322,3.1.1.24
323,3.1.3.23
324,3.1.1.41
325,3.1.1.25
326,3.1.1.8
327,3.1.1.3
328,3.1.3.1
329,3.1.1.13
330,3.1.3.43
331,3.1.3.76
332,3.1.1.81
333,3.1.1.43
334,3.1.26.1
335,2.8.2.11
336,2.8.3.13
337,3.1.3.69
338,2.8.3.6
339,3.1.1.47
340,3.1.3.60
341,3.1.22.1
342,3.1.3.25
343,3.1.4.52
344,3.1.3.67
345,2.8.2.2
346,3.1.3.48
347,3.1.2.20
348,3.1.1.6
349,3.1.1.28
350,3.1.3.68
351,3.1.1.87
352,3.1.4.4
353,3.1.3.11
354,3.1.3.9
355,3.1.3.89
356,3.1.1.73
357,2.8.3.8
358,3.1.3.83
359,3.1.1.7
360,3.1.13.3
361,3.1.3.66
362,3.1.3.39
363,3.1.8.2
364,3.1.3.78
365,3.1.2.12
366,3.1.3.31
367,2.8.3.17
368,3.1.1.23
369,3.1.4.13
370,3.1.3.7
371,3.1.2.29
372,3.1.1.74
373,2.8.3.28
374,2.8.2.4
375,3.1.3.77
376,3.1.3.8
377,3.1.4.2
378,3.1.4.3
379,3.1.2.28
380,3.1.3.12
381,3.1.26.12
382,3.1.1.79
383,3.1.3.29
384,3.1.1.72
385,3.1.3.71
386,3.1.4.39
387,2.8.2.22
388,3.1.1.105
389,3.1.6.2
390,3.1.3.62
391,3.1.3.57
392,3.1.1.2
393,3.1.1.42
394,2.8.2.3
395,3.1.3.5
396,3.1.3.106
397,3.1.4.59
398,3.1.6.1
399,3.1.2.6
400,3.1.3.4
401,3.1.1.20
402,3.1.4.49
403,3.1.1.84
404,2.8.2.20
405,2.8.2.16
406,3.1.4.35
407,3.1.3.27
408,3.1.8.1
409,3.1.4.1
410,2.8.4.2
411,2.8.2.14
412,3.1.3.35
413,3.1.3.18
414,2.8.2.24
415,3.1.1.26
416,3.1.3.38
417,2.8.2.15
418,2.8.2.9
419,3.1.1.113
420,3.1.3.58
421,3.1.2.14
422,3.1.1.50
423,2.8.3.18
424,2.8.3.9
425,3.1.3.37
426,3.1.1.37
427,3.1.6.12
428,3.13.1.3
429,2.8.3.1
430,3.1.4.17
431,3.1.1.36
432,3.1.1.17
433,3.1.1.45
434,3.1.6.3
435,2.8.3.5
436,3.1.3.91
437,3.1.1.56
438,3.1.1.32
439,3.1.3.16
440,3.1.4.46
441,3.1.1.93
442,3.11.1.1
443,2.8.3.21
444,3.1.1.58
445,3.1.1.114
446,2.8.2.21
447,2.8.2.28
448,3.1.3.26
449,3.1.16.1
450,3.1.30.1
451,3.1.1.68
452,3.1.2.22
453,3.1.4.11
454,3.1.4.16
455,2.8.3.23
456,2.8.2.8
457,3.1.7.2
458,2.8.3.15
459,3.1.4.12
460,3.1.1.54
461,3.1.2.1
462,2.8.3.25
463,3.1.6.4
464,3.1.1.94
465,3.1.6.9
466,3.1.4.54
467,3.1.1.33
468,3.1.3.22
469,3.1.4.56
470,2.8.5.1
471,3.1.2.3
472,3.1.3.36
473,3.1.3.104
474,3.1.4.45
475,3.1.2.27
476,3.1.1.29
477,3.1.3.10
478,3.1.7.5
479,3.1.3.82
480,3.1.1.110
481,3.12.1.1
482,3.1.3.54
483,2.8.4.1
484,3.1.3.40
485,3.1.3.88
486,3.1.6.10
487,3.1.4.42
488,2.8.3.14
489,3.1.1.59
490,3.1.1.63
491,3.1.1.67
492,3.1.4.37
493,3.1.1.64
494,3.1.3.75
495,3.1.4.55
496,3.1.1.34
497,2.8.2.34
498,3.1.6.19
499,3.1.3.51
500,3.1.3.14
501,3.1.3.3
502,2.8.2.38
503,3.1.1.76
504,3.1.1.31
505,3.13.1.9
506,3.1.1.100
507,2.8.2.13
508,3.1.3.84
509,3.10.1.1
510,3.1.4.60
511,2.8.2.18
512,3.1.7.1
513,3.1.3.24
514,3.1.3.73
515,3.1.3.74
516,3.1.1.22
517,3.1.3.45
518,2.8.2.10
519,3.1.1.111
520,3.1.3.56
521,3.1.6.15
522,3.1.1.83
523,3.13.1.5
524,2.8.3.10
525,3.1.3.108
526,3.1.1.55
527,3.1.1.35
528,3.1.3.50
529,3.1.3.63
530,3.1.1.48
531,3.1.3.85
532,3.1.11.2
533,3.1.3.93
534,3.1.2.23
535,3.1.3.96
536,3.1.3.64
537,3.1.1.75
538,3.1.1.102
539,2.8.2.32
540,3.1.7.11
541,3.1.4.53
542,2.8.3.12
543,3.1.2.5
544,2.8.3.19
545,3.1.3.6
546,3.1.4.41
547,3.1.1.78
548,3.1.7.6
549,3.1.3.15
550,3.1.3.19
551,3.1.4.50
552,3.1.15.1
553,2.8.3.20
554,3.1.1.91
555,3.1.2.18
556,3.13.1.1
557,2.8.2.17
558,2.8.2.31
559,3.1.3.49
560,3.1.7.9
561,3.1.1.77
562,3.1.3.100
563,3.1.1.104
564,2.8.2.25
565,3.1.6.14
566,3.1.1.30
567,3.1.2.17
568,3.1.1.115
569,3.1.1.95
570,2.8.3.16
571,2.8.2.36
572,3.1.6.6
573,2.8.2.33
574,3.11.1.2
575,3.1.26.6
576,3.1.2.7
577,3.1.4.57
578,3.1.4.44
579,3.1.4.61
580,3.1.1.106
581,3.1.26.11
582,3.1.3.21
583,3.1.6.16
584,3.1.6.17
585,3.1.3.94
586,2.8.4.6
587,3.1.3.70
588,3.1.2.25
589,3.1.1.66
590,3.1.1.80
591,3.1.1.92
592,3.1.1.57
593,3.1.7.10
594,3.1.2.32
595,3.1.1.71
596,3.1.4.14
597,3.1.3.105
598,3.1.5.1
599,3.1.1.112
600,2.8.2.27
601,3.1.1.49
602,3.1.1.70
603,3.1.3.33
604,3.1.3.20
605,3.1.1.19
606,3.1.2.10
607,2.8.3.11
608,3.1.3.28
609,3.1.1.65
610,3.1.1.82
611,3.1.4.38
612,3.1.3.102
613,2.8.2.39
614,3.1.3.72
615,3.1.2.4
616,2.8.2.7
617,3.1.4.48
618,3.1.1.108
619,3.1.1.120
620,3.1.6.18
621,3.1.4.43
622,3.1.6.13
623,2.8.3.27
624,3.1.3.41
625,3.1.25.1
626,3.1.1.103
627,3.1.13.1
628,3.1.3.103
629,3.1.4.40
630,3.1.3.87
631,3.1.1.101
632,3.1.1.38
633,3.1.1.40
634,3.1.3.99
635,3.1.2.13
636,3.1.1.99
637,3.1.1.10
638,3.1.3.32
639,3.1.1.52
640,3.1.21.1
641,3.1.2.11
642,3.1.7.8
643,3.1.1.15
644,2.8.2.6
645,3.1.6.22
646,3.1.3.101
647,3.1.2.19
648,3.1.27.8
649,3.1.1.107
650,3.1.1.46
651,3.1.1.60
652,3.13.1.7
653,3.1.2.30
654,2.8.3.3
655,3.1.14.1
656,3.10.1.2
657,3.1.1.109
658,3.1.3.109
659,3.11.1.3
660,3.1.3.92
661,3.1.7.12
662,2.8.2.5
663,3.1.2.21
664,3.1.3.80
665,2.8.3.26
666,2.8.2.30
667,2.8.3.2
668,3.1.3.52
669,2.8.2.40
670,3.1.1.44
671,3.1.3.107
672,3.13.1.8
673,3.1.1.51
674,3.1.6.11
675,3.1.7.3
676,3.1.1.27
677,3.13.1.4
678,2.8.2.23
679,3.1.3.79
680,2.8.2.26
681,3.1.1.39
682,3.1.3.13
683,3.1.1.118
684,3.1.1.90
685,3.1.6.21
686,3.1.13.4
687,3.1.3.97
688,2.8.2.37
689,3.1.1.98
690,3.1.3.44
691,3.1.3.59
692,3.1.1.11
693,3.1.7.13
694,2.8.3.24
695,3.1.11.5
696,3.1.1.116
697,3.1.3.110
698,3.1.3.53
