id,ec_number
202,3.10.1
203,3.11.1
204,3.13.1
205,3.2.1
206,3.2.2
207,3.3.-
208,3.3.1
209,3.3.2
210,3.4.-
211,3.4.11
212,3.4.13
213,3.4.14
214,3.4.15
215,3.4.16
216,3.4.17
217,3.4.19
218,3.4.21
219,3.4.22
220,3.4.23
221,3.4.24
222,3.4.25
223,3.5.-
224,3.5.1
225,3.5.2
226,3.5.3
227,3.5.4
228,3.5.5
229,3.5.99
230,3.6.1
231,3.6.2
232,3.6.3
233,3.6.4
234,3.6.5
235,3.7.1
236,3.8.1
237,3.9.1
238,4.1.-
239,4.1.1
240,4.1.2
241,4.1.3
242,4.1.99
243,4.2.-
244,4.2.1
245,4.2.2
246,4.2.3
247,4.2.99
248,4.3.-
249,4.3.1
250,4.3.2
251,4.3.3
252,4.3.99
253,4.4.1
254,4.5.1
255,4.6.1
256,4.7.1
257,4.99.1
258,5.1.-
259,5.1.1
260,5.1.2
261,5.1.3
262,5.1.99
263,5.2.-
264,5.2.1
265,5.3.-
266,5.3.1
267,5.3.2
268,5.3.3
269,5.3.4
270,5.3.99
271,5.4.-
272,5.4.1
273,5.4.2
274,5.4.3
275,5.4.4
276,5.4.99
277,5.5.1
278,5.6.1
279,5.99.-
280,5.99.1
281,6.1.-
282,6.1.1
283,6.1.2
284,6.1.3
285,6.2.-
286,6.2.1
287,6.2.2
288,6.3.-
289,6.3.1
290,6.3.2
291,6.3.3
292,6.3.4
293,6.3.5
294,6.4.1
295,6.5.1
296,6.6.1
297,7.1.1
298,7.1.2
299,7.1.3
300,7.2.1
301,7.2.2
302,7.2.4
303,7.3.2
304,7.4.2
305,7.5.2
306,7.6.1
307,7.6.2
308,2.4.1.21
309,2.4.1.339
310,2.4.1.31
311,2.4.1.38
312,2.4.1.341
313,2.4.1.100
314,2.4.1.25
315,2.4.1.7
316,2.4.1.162
317,2.4.1.159
318,2.4.1.1
319,2.4.1.69
320,2.4.1.240
321,2.4.1.37
322,2.4.1.65
323,2.4.1.116
324,2.4.1.237
325,2.4.1.4
326,2.4.2.8
327,2.4.1.330
328,2.4.2.6
329,2.4.1.68
330,2.4.1.197
331,2.4.1.19
332,2.4.1.17
333,2.4.1.103
334,2.4.1.201
335,2.4.1.133
336,2.4.2.1
337,2.4.1.360
338,2.4.2.22
339,2.4.1.152
340,2.4.1.122
341,2.4.1.203
342,2.4.1.20
343,2.4.1.245
344,2.4.2.51
345,2.4.1.33
346,2.4.1.109
347,2.4.1.300
348,2.4.1.54
349,2.4.1.121
350,2.4.1.361
351,2.4.1.147
352,2.4.1.49
353,2.4.2.4
354,2.4.1.179
355,2.4.1.202
356,2.4.2.28
357,2.4.1.230
358,2.4.2.31
359,2.4.1.358
360,2.4.1.8
361,2.4.1.5
362,2.4.1.281
363,2.4.1.64
364,2.4.2.18
365,2.4.1.299
366,2.4.1.239
367,2.4.1.195
368,2.4.1.135
369,2.4.1.15
370,2.4.1.232
371,2.4.1.82
372,2.4.1.2
373,2.3.3.2
374,2.4.1.120
375,2.4.1.35
376,2.4.2.12
377,2.3.3.11
378,2.4.1.177
379,2.4.1.80
380,2.4.1.90
381,2.4.1.352
382,2.4.1.186
383,2.4.1.126
384,2.4.1.189
385,2.4.1.13
386,2.4.2.21
387,2.4.2.25
388,2.4.1.102
389,2.4.1.39
390,2.4.1.214
391,2.4.1.10
392,2.4.2.43
393,2.4.1.140
394,2.4.1.363
395,2.4.2.24
396,2.4.1.271
397,2.4.2.42
398,2.3.3.9
399,2.4.1.322
400,2.4.1.115
401,2.4.1.379
402,2.4.1.243
403,2.4.1.176
404,2.4.2.19
405,2.4.1.85
406,2.4.1.178
407,2.4.1.118
408,2.4.1.217
409,2.4.1.185
410,2.4.1.24
411,2.4.1.88
412,2.4.1.22
413,2.4.2.20
414,2.4.1.83
415,2.4.1.40
416,2.4.1.91
417,2.4.1.252
418,2.3.3.1
419,2.4.1.374
420,2.4.1.305
421,2.4.1.268
422,2.4.2.35
423,2.4.2.26
424,2.4.1.218
425,2.3.3.4
426,2.4.1.171
427,2.3.3.20
428,2.4.1.298
429,2.4.1.138
430,2.4.1.92
431,2.4.1.327
432,2.4.1.247
433,2.4.1.276
434,2.4.1.150
435,2.4.3.6
436,2.4.1.143
437,2.4.1.173
438,2.4.1.328
439,2.4.1.205
440,2.4.1.67
441,2.3.3.17
442,2.4.2.16
443,2.4.1.149
444,2.4.1.329
445,2.4.1.213
446,2.4.1.46
447,2.4.1.81
448,2.4.1.196
449,2.4.1.170
450,2.3.3.14
451,2.4.1.320
452,2.4.1.286
453,2.4.1.142
454,2.4.1.234
455,2.4.1.62
456,2.3.3.10
457,2.4.2.15
458,2.4.1.156
459,2.3.3.15
460,2.4.1.366
461,2.4.2.7
462,2.4.1.45
463,2.4.1.141
464,2.4.2.5
465,2.4.2.3
466,2.4.1.137
467,2.4.1.347
468,2.4.2.14
469,2.4.1.87
470,2.4.1.41
471,2.4.1.97
472,2.4.1.111
473,2.4.2.11
474,2.4.1.321
475,2.4.1.104
476,2.4.1.383
477,2.4.1.14
478,2.4.1.134
479,2.4.1.277
480,2.4.1.27
481,2.4.1.388
482,2.3.3.5
483,2.4.1.206
484,2.4.1.272
485,2.4.1.326
486,2.4.1.325
487,2.4.2.55
488,2.4.1.79
489,2.4.1.128
490,2.4.1.266
491,2.4.1.43
492,2.4.1.99
493,2.3.3.16
494,2.4.1.344
495,2.4.1.249
496,2.4.1.316
497,2.4.2.2
498,2.4.1.250
499,2.4.1.387
500,2.4.1.280
501,2.4.1.183
502,2.4.1.210
503,2.4.1.123
504,2.4.1.136
505,2.4.1.192
506,2.4.1.357
507,2.4.1.187
508,2.4.2.10
509,2.4.1.317
510,2.4.1.167
511,2.4.1.279
512,2.4.1.50
513,2.4.1.220
514,2.4.2.44
515,2.4.2.56
516,2.4.1.369
517,2.4.1.301
518,2.4.1.236
519,2.3.3.13
520,2.4.1.129
521,2.3.3.8
522,2.4.1.303
523,2.4.1.262
524,2.4.2.59
525,2.4.1.367
526,2.4.1.191
527,2.4.1.165
528,2.4.1.172
529,2.4.1.106
530,2.4.1.30
531,2.4.1.242
532,2.4.1.73
533,2.4.1.23
534,2.4.2.17
535,2.4.1.78
536,2.4.1.246
537,2.4.1.359
538,2.4.1.188
539,2.4.1.56
540,2.4.1.32
541,2.4.1.310
542,2.4.2.57
543,2.4.1.273
544,2.4.1.190
545,2.4.1.269
546,2.4.1.166
547,2.4.1.306
548,2.4.1.311
549,2.4.1.336
550,2.4.1.127
551,2.3.3.3
552,2.4.1.139
553,2.4.1.9
554,2.4.1.211
555,2.4.1.63
556,2.4.2.45
557,2.4.1.117
558,2.4.3.2
559,2.4.2.33
560,2.4.1.11
561,2.4.1.36
562,2.4.1.282
563,2.4.1.324
564,2.4.1.302
565,2.3.3.7
566,2.4.1.334
567,2.4.1.158
568,2.4.1.368
569,2.4.1.226
570,2.4.1.275
571,2.4.1.71
572,2.4.2.27
573,2.4.1.343
574,2.4.1.314
575,2.3.3.6
576,2.4.1.365
577,2.4.1.304
578,2.4.1.227
579,2.4.1.180
580,2.4.1.95
581,2.4.1.353
582,2.3.3.21
583,2.4.1.380
584,2.4.3.8
585,2.4.2.34
586,2.4.1.182
587,2.3.3.19
588,2.4.1.323
589,2.4.1.114
590,2.4.1.222
591,2.4.1.198
592,2.4.1.155
593,2.4.1.283
594,2.4.1.263
595,2.4.1.259
596,2.4.1.181
597,2.4.1.48
598,2.4.1.285
599,2.4.1.261
600,2.4.1.385
601,2.4.2.53
602,2.4.2.9
603,2.4.1.356
604,2.4.1.60
605,2.4.1.373
606,2.4.1.338
607,2.4.3.3
608,2.4.1.309
609,2.4.2.50
610,2.4.1.29
611,2.4.1.319
612,2.4.1.153
613,2.4.1.371
614,2.4.1.308
615,2.4.1.148
616,2.4.1.193
617,2.4.1.290
618,2.3.3.12
619,2.4.1.199
620,2.4.1.175
621,2.4.1.381
622,2.4.1.209
623,2.4.1.244
624,2.4.2.40
625,2.4.1.113
626,2.4.1.297
627,2.4.1.295
628,2.4.1.348
629,2.4.3.9
630,2.4.1.318
631,2.4.1.340
632,2.4.1.278
633,2.4.1.342
634,2.4.1.174
635,2.4.1.105
636,2.4.1.160
637,2.3.3.18
638,2.4.1.294
639,2.4.2.54
640,2.4.1.296
641,2.4.1.315
642,2.4.2.32
643,2.4.1.289
644,2.4.1.337
645,2.4.1.194
646,2.4.1.364
647,2.4.1.255
648,2.4.3.1
649,2.4.1.254
650,2.4.1.335
651,2.4.1.34
652,2.4.1.354
653,2.4.1.238
654,2.4.1.332
655,2.4.1.293
656,2.4.1.253
657,2.4.1.131
658,2.4.2.38
659,2.4.1.287
660,2.4.1.284
661,2.4.1.270
662,2.4.1.146
663,2.4.1.362
664,2.4.1.12
665,2.4.1.132
666,2.4.1.216
667,2.4.1.258
668,2.4.1.16
669,2.4.1.256
670,2.4.2.52
671,2.4.1.66
672,2.4.2.30
673,2.4.1.331
674,2.4.1.228
675,2.4.1.333
676,2.4.1.350
677,2.4.1.215
678,2.4.1.219
679,2.4.1.378
680,2.4.1.382
681,2.4.2.49
682,2.4.1.125
683,2.4.1.292
684,2.4.1.101
685,2.4.1.47
686,2.4.1.58
687,2.4.1.377
688,2.4.1.86
689,2.4.1.231
690,2.4.1.257
691,2.4.1.251
692,2.4.1.313
693,2.4.1.260
694,2.4.1.96
695,2.4.1.44
696,2.4.1.349
697,2.4.1.144
698,2.4.3.7
699,2.4.2.29
700,2.4.1.389
701,2.4.1.94
702,2.4.1.392
703,2.4.1.291
704,2.4.1.212
705,2.4.1.274
706,2.4.1.264
707,2.4.1.267
708,2.4.1.312
