id,ec_number
202,3.10.1
203,3.11.1
204,3.13.1
205,3.2.1
206,3.2.2
207,3.3.-
208,3.3.1
209,3.3.2
210,3.4.-
211,3.4.11
212,3.4.13
213,3.4.14
214,3.4.15
215,3.4.16
216,3.4.17
217,3.4.19
218,3.4.21
219,3.4.22
220,3.4.23
221,3.4.24
222,3.4.25
223,3.5.-
224,3.5.1
225,3.5.2
226,3.5.3
227,3.5.4
228,3.5.5
229,3.5.99
230,3.6.1
231,3.6.2
232,3.6.3
233,3.6.4
234,3.6.5
235,3.7.1
236,3.8.1
237,3.9.1
238,4.1.-
239,4.1.1
240,4.1.2
241,4.1.3
242,4.1.99
243,4.2.-
244,4.2.1
245,4.2.2
246,4.2.3
247,4.2.99
248,4.3.-
249,4.3.1
250,4.3.2
251,4.3.3
252,4.3.99
253,4.4.1
254,4.5.1
255,4.6.1
256,4.7.1
257,4.99.1
258,5.1.-
259,5.1.1
260,5.1.2
261,5.1.3
262,5.1.99
263,5.2.-
264,5.2.1
265,5.3.-
266,5.3.1
267,5.3.2
268,5.3.3
269,5.3.4
270,5.3.99
271,5.4.-
272,5.4.1
273,5.4.2
274,5.4.3
275,5.4.4
276,5.4.99
277,5.5.1
278,5.6.1
279,5.99.-
280,5.99.1
281,6.1.-
282,6.1.1
283,6.1.2
284,6.1.3
285,6.2.-
286,6.2.1
287,6.2.2
288,6.3.-
289,6.3.1
290,6.3.2
291,6.3.3
292,6.3.4
293,6.3.5
294,6.4.1
295,6.5.1
296,6.6.1
297,7.1.1
298,7.1.2
299,7.1.3
300,7.2.1
301,7.2.2
302,7.2.4
303,7.3.2
304,7.4.2
305,7.5.2
306,7.6.1
307,7.6.2
308,2.7.1.145
309,2.7.1.76
310,2.7.1.20
311,2.7.1.162
312,2.7.6.5
313,2.7.8.2
314,2.7.7.64
315,2.7.1.138
316,2.7.1.67
317,2.7.1.25
318,2.7.7.12
319,2.7.1.74
320,2.7.3.9
321,2.7.1.159
322,2.7.1.156
323,2.7.1.1
324,2.7.3.2
325,2.7.7.45
326,2.7.1.21
327,2.7.1.113
328,2.7.7.3
329,2.7.7.69
330,2.7.7.30
331,2.7.1.36
332,2.7.7.2
333,2.7.1.72
334,2.7.1.50
335,2.7.1.26
336,2.7.3.4
337,2.7.7.51
338,2.7.2.3
339,2.7.1.56
340,2.7.7.43
341,2.7.1.190
342,2.7.7.41
343,2.7.7.10
344,2.7.1.218
345,2.7.11.11
346,2.7.4.3
347,2.7.6.1
348,2.7.1.229
349,2.7.11.12
350,2.7.1.48
351,2.7.9.2
352,2.7.2.10
353,2.7.1.230
354,2.7.1.127
355,2.7.1.91
356,2.8.1.12
357,2.7.4.25
358,2.7.1.53
359,2.7.4.9
360,2.7.1.5
361,2.7.1.151
362,2.7.2.2
363,2.7.7.71
364,2.7.1.161
365,2.7.1.55
366,2.7.7.13
367,2.7.1.77
368,2.7.1.61
369,2.7.1.222
370,2.7.1.107
371,2.7.1.182
372,2.7.7.35
373,2.7.7.34
374,2.7.1.15
375,2.7.4.7
376,2.7.7.4
377,2.7.11.14
378,2.7.7.53
379,2.7.1.86
380,2.7.11.21
381,2.7.1.33
382,2.7.1.35
383,2.7.4.18
384,2.7.4.14
385,2.7.2.6
386,2.7.11.13
387,2.7.1.148
388,2.7.9.6
389,2.7.8.1
390,2.7.1.11
391,2.7.1.83
392,2.7.4.8
393,2.7.1.144
394,2.7.1.85
395,2.7.10.1
396,2.7.7.23
397,2.7.1.40
398,2.7.4.6
399,2.7.1.114
400,2.7.1.147
401,2.7.2.11
402,2.7.6.2
403,2.7.7.9
404,2.7.1.187
405,2.7.1.59
406,2.7.8.10
407,2.7.7.65
408,2.7.8.38
409,2.7.1.224
410,2.7.1.87
411,2.7.2.16
412,2.7.2.15
413,2.7.1.80
414,2.7.1.24
415,2.7.1.22
416,2.7.4.21
417,2.7.1.178
418,2.8.1.5
419,2.7.1.63
420,2.7.1.66
421,2.7.1.100
422,2.7.1.106
423,2.7.8.6
424,2.7.1.62
425,2.7.1.17
426,2.7.3.8
427,2.7.7.92
428,2.7.1.6
429,2.7.11.15
430,2.7.7.1
431,2.7.8.26
432,2.7.2.7
433,2.7.8.41
434,2.7.1.136
435,2.7.1.32
436,2.7.1.16
437,2.7.1.29
438,2.7.1.189
439,2.7.1.3
440,2.7.1.44
441,2.7.7.47
442,2.7.7.87
443,2.7.4.4
444,2.7.8.33
445,2.7.1.7
446,2.7.1.134
447,2.7.1.51
448,2.7.1.2
449,2.7.1.94
450,2.7.7.18
451,2.7.4.15
452,2.8.1.2
453,2.7.1.64
454,2.7.7.24
455,2.7.10.2
456,2.7.6.4
457,2.7.4.22
458,2.7.11.19
459,2.7.1.175
460,2.7.7.62
461,2.7.1.4
462,2.7.8.40
463,2.7.7.39
464,2.7.8.37
465,2.7.1.31
466,2.7.1.30
467,2.7.8.13
468,2.8.1.16
469,2.7.1.52
470,2.7.3.1
471,2.7.1.39
472,2.7.1.89
473,2.7.7.22
474,2.7.4.1
475,2.7.9.1
476,2.7.1.28
477,2.7.8.15
478,2.7.2.1
479,2.7.1.95
480,2.7.1.42
481,2.7.7.37
482,2.7.6.3
483,2.7.1.143
484,2.7.11.1
485,2.7.1.82
486,2.7.8.34
487,2.7.8.46
488,2.7.1.146
489,2.7.1.119
490,2.7.7.38
491,2.7.1.49
492,2.7.1.163
493,2.7.9.3
494,2.7.10.3
495,2.7.8.27
496,2.7.4.2
497,2.7.1.23
498,2.7.1.172
499,2.7.7.91
500,2.7.1.46
501,2.7.1.122
502,2.7.1.90
503,2.7.1.158
504,2.7.1.88
505,2.7.3.3
506,2.7.3.6
507,2.6.99.2
508,2.7.1.121
509,2.8.1.6
510,2.7.1.8
511,2.7.1.165
512,2.7.1.103
513,2.7.4.24
514,2.7.12.2
515,2.7.1.105
516,2.7.8.28
517,2.7.1.18
518,2.7.7.46
519,2.7.1.73
520,2.7.1.176
521,2.7.1.153
522,2.7.7.67
523,2.7.4.29
524,2.7.1.43
525,2.7.1.45
526,2.7.1.12
527,2.7.11.26
528,2.7.1.216
529,2.7.2.14
530,2.7.7.75
531,2.7.1.93
532,2.7.8.31
533,2.7.11.7
534,2.7.1.169
535,2.7.4.10
536,2.7.1.81
537,2.7.1.140
538,2.7.7.57
539,2.7.7.36
540,2.7.1.68
541,2.7.1.209
542,2.7.7.90
543,2.7.1.157
544,2.7.1.102
545,2.7.4.12
546,2.7.7.77
547,2.7.1.185
548,2.7.1.167
549,2.7.7.15
550,2.7.8.35
551,2.8.1.8
552,2.7.7.84
553,2.7.8.29
554,2.8.1.9
555,2.7.2.8
556,2.7.7.28
557,2.7.1.166
558,2.7.7.97
559,2.7.4.26
560,2.7.8.36
561,2.7.4.19
562,2.7.7.52
563,2.7.1.173
564,2.7.7.105
565,2.7.3.5
566,2.7.7.93
567,2.7.7.88
568,2.7.1.188
569,2.7.1.174
570,2.7.8.11
571,2.7.2.4
572,2.7.1.54
573,2.7.8.4
574,2.7.1.47
575,2.7.4.32
576,2.7.1.184
577,2.7.7.7
578,2.7.4.13
579,2.7.8.45
580,2.7.1.137
581,2.7.8.8
582,2.7.1.149
583,2.7.4.16
584,2.7.1.130
585,2.7.1.179
586,2.7.7.68
587,2.7.1.171
588,2.7.1.237
589,2.8.1.7
590,2.7.7.27
591,2.7.7.83
592,2.7.1.239
593,2.7.7.5
594,2.7.1.214
595,2.7.7.86
596,2.7.7.82
597,2.7.8.23
598,2.7.7.106
599,2.8.1.1
600,2.7.1.19
601,2.7.1.170
602,2.7.1.215
603,2.7.1.10
604,2.7.1.13
605,2.7.1.221
606,2.7.1.108
607,2.7.7.40
608,2.7.1.60
609,2.7.7.33
610,2.7.1.101
611,2.7.1.14
612,2.7.8.48
613,2.7.1.142
614,2.7.7.58
615,2.7.1.212
616,2.7.1.223
617,2.7.4.23
618,2.7.7.85
619,2.7.1.232
620,2.7.1.226
621,2.7.8.3
622,2.7.1.186
623,2.7.1.213
624,2.7.1.84
625,2.7.7.76
626,2.7.2.12
627,2.7.3.7
628,2.7.1.233
629,2.7.7.14
630,2.7.12.1
631,2.7.1.154
632,2.7.4.11
633,2.7.11.17
634,2.7.7.104
635,2.7.7.78
636,2.7.11.2
637,2.7.11.18
638,2.7.2.18
639,2.7.1.225
640,2.7.7.60
641,2.7.8.39
642,2.7.9.4
643,2.7.1.41
644,2.7.1.65
645,2.7.1.235
646,2.7.1.219
647,2.7.11.4
648,2.7.7.50
649,2.7.11.24
650,2.7.1.217
651,2.7.1.181
652,2.7.1.27
653,2.6.99.3
654,2.7.1.118
655,2.7.3.10
656,2.7.1.220
657,2.7.3.13
658,2.7.11.10
659,2.7.1.168
660,2.7.7.81
661,2.7.8.17
662,2.7.7.96
663,2.7.8.14
664,2.7.1.58
665,2.7.8.43
666,2.7.7.103
667,2.7.1.236
668,2.7.7.70
669,2.7.1.210
670,2.7.4.31
671,2.7.8.18
672,2.7.7.99
673,2.7.7.11
674,2.7.1.150
675,2.7.7.44
676,2.7.1.231
677,2.7.11.31
678,2.7.11.22
679,2.7.8.32
680,2.8.1.3
681,2.7.11.20
682,2.7.1.238
683,2.7.4.33
684,2.7.1.71
685,2.7.1.234
686,2.7.7.74
687,2.7.1.79
688,2.7.7.107
689,2.7.1.92
690,2.7.1.78
691,2.7.8.44
692,2.7.1.177
693,2.7.1.34
694,2.7.7.32
695,2.7.7.63
696,2.7.13.3
697,2.7.14.1
698,2.7.11.25
